s1_entity_id	candidate_entity_id	blocking_methods	num_blockers	max_block_score
S1-208682389	S2-74421103	name_char_tfidf,name_fuzzy	2	0.7142857142857143
S1-208682389	S2-766110823	name_char_tfidf,name_token	2	4.0
S1-208682389	S2-824336574	address,name_char_tfidf,name_fuzzy,name_token	4	4.0
S1-208682389	S2-838267419	name_fuzzy	1	0.68
S1-208682389	S2-852252181	name_fuzzy	1	0.6538461538461539
S1-208682389	S2-878140944	name_token	1	4.0
S1-208682389	S2-883484447	name_fuzzy	1	0.6538461538461539
S1-208682389	S2-909465811	name_char_tfidf,name_fuzzy,name_token	3	4.0
S1-208682389	S2-951366825	name_token	1	4.0
S1-208682389	S2-95998181	name_char_tfidf	1	0.3617293192210932
S1-208682389	S2-960995084	name_char_tfidf,name_fuzzy,name_token	3	4.0
S1-208682389	S2-98296923	address,name_char_tfidf,name_fuzzy,name_token	4	6.0
S1-208682389	S3-114036746	name_token	1	4.0
S1-208682389	S3-195718192	name_token	1	4.0
S1-208682389	S3-252986	name_fuzzy	1	0.6521739130434783
S1-208682389	S3-286532146	name_fuzzy	1	0.6296296296296297
S1-208682389	S3-349943429	name_token	1	4.0
S1-208682389	S3-381180134	name_fuzzy	1	0.631578947368421
S1-208682389	S3-401976049	address,name_char_tfidf,name_fuzzy,name_token	4	8.0
S1-208682389	S3-428071569	name_char_tfidf,name_fuzzy,name_token	3	4.0
S1-208682389	S3-431919812	name_fuzzy	1	0.6808510638297872
S1-208682389	S3-468658814	name_char_tfidf,name_fuzzy,name_token	3	4.0
S1-208682389	S3-520298562	name_fuzzy	1	0.6363636363636364
S1-208682389	S3-547926341	name_char_tfidf,name_token	2	4.0
S1-208682389	S3-599264489	name_fuzzy	1	0.6551724137931035
S1-208682389	S3-62920376	name_char_tfidf,name_fuzzy,name_token	3	4.0
S1-208682389	S3-641129778	name_token	1	2.0
S1-208682389	S3-642910425	name_token	1	4.0
S1-208682389	S3-647915925	name_char_tfidf,name_fuzzy,name_token	3	4.0
S1-208682389	S3-68089048	name_char_tfidf,name_fuzzy,name_token	3	4.0
S1-208682389	S3-681683629	name_char_tfidf,name_fuzzy,name_token	3	4.0
S1-208682389	S3-698325469	name_token	1	4.0
S1-208682389	S3-705717712	name_fuzzy	1	0.6666666666666667
S1-208682389	S3-715077646	name_fuzzy	1	0.6551724137931035
S1-208682389	S3-725531445	name_char_tfidf,name_fuzzy,name_token	3	6.0
S1-208682389	S3-754550143	name_fuzzy	1	0.6808510638297872
S1-208682389	S3-759034411	name_char_tfidf,name_fuzzy,name_token	3	4.0
S1-208682389	S3-769728854	name_char_tfidf,name_fuzzy,name_token	3	6.0
S1-208682389	S3-774075093	name_char_tfidf,name_fuzzy,name_token	3	4.0
S1-208682389	S3-801405844	name_char_tfidf,name_fuzzy,name_token	3	4.0
S1-208682389	S3-842083806	name_fuzzy	1	0.6923076923076923
S1-208682389	S3-847232122	name_char_tfidf,name_token	2	4.0
S1-208682389	S3-89442356	name_token	1	4.0
S1-208682389	S3-931777085	name_token	1	4.0
S1-208682389	S3-937347839	name_fuzzy	1	0.625
S1-208682389	S3-967673721	name_char_tfidf,name_fuzzy,name_token	3	4.0
S1-208682389	S3-975045917	name_token	1	4.0
S1-208682389	S3-996978203	name_fuzzy	1	0.6363636363636364
S1-20876055	S2-124172060	address,name_char_tfidf,name_fuzzy,name_token	4	6.0
S1-20876055	S2-175334160	name_fuzzy,name_token	2	2.0
S1-20876055	S2-317481128	address,name_char_tfidf,name_fuzzy,name_token	4	6.0
S1-20876055	S2-321718693	name_token	1	2.0
S1-20876055	S2-40677644	name_fuzzy	1	0.6129032258064516
S1-20876055	S2-409277785	name_fuzzy	1	0.6808510638297872
S1-20876055	S2-412206904	name_fuzzy	1	0.6222222222222222
S1-20876055	S2-478959098	name_fuzzy	1	0.6222222222222222
S1-20876055	S2-506731445	name_fuzzy	1	0.5517241379310345
S1-20876055	S2-518343547	name_fuzzy	1	0.5964912280701755
S1-20876055	S2-588781348	name_fuzzy	1	0.5714285714285714
S1-20876055	S2-65837570	name_fuzzy	1	0.6181818181818182
S1-20876055	S2-681290754	name_fuzzy	1	0.6
S1-20876055	S2-711927056	name_fuzzy	1	0.56
S1-20876055	S2-73444334	address,name_char_tfidf,name_fuzzy,name_token	4	6.0
S1-20876055	S2-742515369	name_fuzzy	1	0.5964912280701755
S1-20876055	S2-771846886	name_fuzzy	1	0.6086956521739131
S1-20876055	S2-831169888	name_fuzzy	1	0.5925925925925926
S1-20876055	S2-933064002	name_fuzzy	1	0.6415094339622642
S1-20876055	S3-120559772	name_fuzzy	1	0.5818181818181818
S1-20876055	S3-129500563	name_fuzzy	1	0.5833333333333333
S1-20876055	S3-183306141	name_token	1	2.0
S1-20876055	S3-233422674	name_token	1	2.0
S1-20876055	S3-317072815	name_fuzzy	1	0.5555555555555556
S1-20876055	S3-32858194	name_fuzzy	1	0.6206896551724138
S1-20876055	S3-344150764	name_fuzzy	1	0.576271186440678
S1-20876055	S3-399749405	name_fuzzy	1	0.5777777777777777
S1-20876055	S3-434940063	name_fuzzy	1	0.6785714285714286
S1-20876055	S3-483520584	name_fuzzy	1	0.5660377358490566
S1-20876055	S3-490532333	name_fuzzy	1	0.5862068965517242
S1-20876055	S3-502448593	name_fuzzy	1	0.5925925925925926
S1-20876055	S3-532157697	name_fuzzy	1	0.5714285714285714
S1-20876055	S3-532304714	name_fuzzy	1	0.6071428571428572
S1-20876055	S3-557722197	name_fuzzy	1	0.56
S1-20876055	S3-604993544	name_fuzzy	1	0.5818181818181818
S1-20876055	S3-655054210	name_fuzzy	1	0.625
S1-20876055	S3-699525723	name_fuzzy	1	0.5769230769230769
S1-20876055	S3-768821789	name_fuzzy	1	0.5818181818181818
S1-20876055	S3-886481758	name_fuzzy	1	0.5769230769230769
S1-20876055	S3-991863365	name_token	1	2.0
S1-20876055	S3-99318454	name_fuzzy	1	0.5964912280701755
S1-208831154	S2-115544728	name_fuzzy	1	0.5789473684210527
S1-208831154	S2-133427824	name_fuzzy	1	0.55
S1-208831154	S2-14480944	name_token	1	1.0
S1-208831154	S2-156518260	name_char_tfidf,name_fuzzy,name_token	3	2.0
S1-208831154	S2-223216806	name_char_tfidf,name_fuzzy	2	0.6363636363636364
S1-208831154	S2-230903999	name_fuzzy	1	0.5555555555555556
S1-208831154	S2-24593516	name_token	1	1.0
S1-208831154	S2-289436444	address,name_char_tfidf,name_fuzzy,name_token	4	4.0
S1-208831154	S2-301403259	name_token	1	1.0
S1-208831154	S2-325666837	name_fuzzy	1	0.5789473684210527
S1-208831154	S2-345419606	name_token	1	1.0
S1-208831154	S2-352175280	name_token	1	1.0
S1-208831154	S2-427927841	name_token	1	1.0
S1-208831154	S2-465698997	name_token	1	1.0
S1-208831154	S2-497683641	name_fuzzy	1	0.6190476190476191
S1-208831154	S2-50503603	name_token	1	1.0
S1-208831154	S2-513852394	address	1	2.0
S1-208831154	S2-516665792	name_fuzzy	1	0.6086956521739131
S1-208831154	S2-524302654	name_fuzzy	1	0.6111111111111112
S1-208831154	S2-525871376	name_token	1	1.0
S1-208831154	S2-547586619	name_fuzzy	1	0.6808510638297872
S1-208831154	S2-554270832	name_token	1	1.0
S1-208831154	S2-583867642	name_fuzzy	1	0.625
S1-208831154	S2-600974031	address,name_char_tfidf,name_fuzzy,name_token	4	3.0
S1-208831154	S2-602875500	name_char_tfidf,name_token	2	2.0
S1-208831154	S2-605856308	name_token	1	1.0
S1-208831154	S2-623347108	name_token	1	1.0
S1-208831154	S2-632528145	name_token	1	1.0
S1-208831154	S2-636425502	name_token	1	1.0
S1-208831154	S2-683588904	name_fuzzy	1	0.56
S1-208831154	S2-78225836	name_token	1	1.0
S1-208831154	S2-794026342	name_fuzzy	1	0.55
S1-208831154	S2-832210980	name_token	1	1.0
S1-208831154	S2-852127544	name_token	1	1.0
S1-208831154	S2-855010785	name_fuzzy	1	0.5555555555555556
S1-208831154	S2-895583946	name_token	1	1.0
S1-208831154	S2-918965167	name_fuzzy	1	0.6363636363636364
S1-208831154	S2-955413288	name_token	1	1.0
S1-208831154	S2-956241979	address,name_char_tfidf,name_fuzzy,name_token	4	3.0
S1-208831154	S2-977074337	name_token	1	1.0
S1-208831154	S3-100275858	name_fuzzy	1	0.5957446808510638
S1-208831154	S3-128681471	name_fuzzy	1	0.5909090909090908
S1-208831154	S3-140043894	name_fuzzy	1	0.55
S1-208831154	S3-142952200	name_token	1	1.0
S1-208831154	S3-148447620	name_token	1	1.0
S1-208831154	S3-154544688	name_token	1	1.0
S1-208831154	S3-196019498	name_fuzzy	1	0.6060606060606061
S1-208831154	S3-201599820	name_token	1	1.0
S1-208831154	S3-211748679	name_token	1	1.0
S1-208831154	S3-225128055	name_token	1	1.0
S1-208831154	S3-256494229	name_char_tfidf,name_fuzzy,name_token	3	2.0
S1-208831154	S3-272762122	name_token	1	1.0
S1-208831154	S3-345075023	name_token	1	1.0
S1-208831154	S3-361055302	name_fuzzy	1	0.5641025641025641
S1-208831154	S3-365450023	name_token	1	1.0
S1-208831154	S3-378871910	name_fuzzy	1	0.5853658536585367
S1-208831154	S3-387192517	name_fuzzy	1	0.6153846153846154
S1-208831154	S3-409039597	name_fuzzy	1	0.5714285714285714
S1-208831154	S3-415701493	name_fuzzy	1	0.5769230769230769
S1-208831154	S3-484032255	name_fuzzy	1	0.56
S1-208831154	S3-486283136	name_fuzzy,name_token	2	1.0
S1-208831154	S3-492530602	name_fuzzy	1	0.5531914893617021
S1-208831154	S3-493458784	name_token	1	1.0
S1-208831154	S3-505360272	name_fuzzy	1	0.5777777777777777
S1-208831154	S3-51156106	name_token	1	1.0
S1-208831154	S3-521290915	name_char_tfidf,name_fuzzy,name_token	3	2.0
S1-208831154	S3-554028813	name_fuzzy	1	0.5714285714285714
S1-208831154	S3-556410295	name_token	1	1.0
S1-208831154	S3-558779321	name_fuzzy,name_token	2	1.0
S1-208831154	S3-604998008	name_fuzzy	1	0.56
S1-208831154	S3-608709513	name_token	1	1.0
S1-208831154	S3-618897376	name_token	1	1.0
S1-208831154	S3-641129778	name_token	1	1.0
S1-208831154	S3-64785079	name_fuzzy	1	0.5789473684210527
S1-208831154	S3-683596215	name_char_tfidf,name_fuzzy,name_token	3	2.0
S1-208831154	S3-687684601	address,name_char_tfidf,name_fuzzy,name_token	4	5.0
S1-208831154	S3-688232585	name_token	1	1.0
S1-208831154	S3-699672063	name_fuzzy	1	0.5789473684210527
S1-208831154	S3-73147333	name_fuzzy	1	0.5789473684210527
S1-208831154	S3-74523144	name_fuzzy	1	0.5777777777777777
S1-208831154	S3-761267408	name_fuzzy	1	0.5789473684210527
S1-208831154	S3-81276242	name_fuzzy	1	0.55
S1-208831154	S3-815414819	name_token	1	1.0
S1-208831154	S3-894165708	address,name_char_tfidf,name_fuzzy	3	3.0
S1-208831154	S3-910091137	name_fuzzy	1	0.5882352941176471
S1-208831154	S3-978361872	name_fuzzy	1	0.5531914893617021
S1-208831154	S3-990405948	name_char_tfidf,name_fuzzy,name_token	3	2.0
S1-208831154	S3-990886801	name_fuzzy	1	0.56
S1-208831154	S3-998513627	name_fuzzy	1	0.56
S1-208831154	S3-998749983	name_token	1	1.0
S1-209008446	S2-108460479	name_token	1	2.0
S1-209008446	S2-122691388	address	1	3.0
S1-209008446	S2-150232100	name_token	1	2.0
S1-209008446	S2-166356811	name_fuzzy	1	0.7857142857142857
S1-209008446	S2-187719816	name_char_tfidf,name_fuzzy	2	0.7666666666666666
S1-209008446	S2-201524627	address	1	3.0
S1-209008446	S2-226331968	address	1	3.0
S1-209008446	S2-256743409	name_char_tfidf,name_fuzzy,name_token	3	3.0
S1-209008446	S2-26777433	address	1	3.0
S1-209008446	S2-294718909	name_fuzzy	1	0.7636363636363638
S1-209008446	S2-357225646	address	1	3.0
S1-209008446	S2-368987602	address	1	3.0
S1-209008446	S2-374151600	name_token	1	3.0
S1-209008446	S2-37848567	address,name_fuzzy	2	8.0
S1-209008446	S2-387835753	address	1	3.0
S1-209008446	S2-396355417	name_token	1	2.0
S1-209008446	S2-409001265	name_fuzzy	1	0.7777777777777779
S1-209008446	S2-417539103	name_fuzzy	1	0.75
S1-209008446	S2-437670103	name_fuzzy	1	0.75
S1-209008446	S2-44630194	address	1	3.0
S1-209008446	S2-458220916	name_token	1	2.0
S1-209008446	S2-464453661	address,name_fuzzy	2	9.0
S1-209008446	S2-468833882	name_fuzzy	1	0.7636363636363638
S1-209008446	S2-477608086	name_token	1	3.0
S1-209008446	S2-540092702	address	1	3.0
S1-209008446	S2-548592444	name_fuzzy	1	0.7777777777777779
S1-209008446	S2-571569891	address	1	3.0
S1-209008446	S2-571700196	name_char_tfidf,name_fuzzy	2	0.8301886792452831
S1-209008446	S2-574422320	name_token	1	2.0
S1-209008446	S2-578207235	name_fuzzy	1	0.7857142857142857
S1-209008446	S2-580261007	name_fuzzy	1	0.7936507936507937
S1-209008446	S2-602999373	name_token	1	3.0
S1-209008446	S2-621833752	address	1	3.0
S1-209008446	S2-631155491	address	1	4.0
S1-209008446	S2-637608	address	1	4.0
S1-209008446	S2-643427997	address	1	3.0
S1-209008446	S2-654814950	name_token	1	2.0
S1-209008446	S2-675587390	name_fuzzy	1	0.7796610169491526
S1-209008446	S2-698991177	name_fuzzy	1	0.7636363636363638
S1-209008446	S2-7006905	address	1	3.0
S1-209008446	S2-71585060	name_fuzzy	1	0.7924528301886792
S1-209008446	S2-730333885	address	1	4.0
S1-209008446	S2-733941294	name_fuzzy	1	0.8
S1-209008446	S2-75132969	name_char_tfidf,name_fuzzy,name_token	3	4.0
S1-209008446	S2-758308282	address	1	3.0
S1-209008446	S2-762768612	address	1	3.0
S1-209008446	S2-764455401	name_fuzzy	1	0.7777777777777779
S1-209008446	S2-844140696	address	1	3.0
S1-209008446	S2-849994484	name_char_tfidf,name_fuzzy,name_token	3	4.0
S1-209008446	S2-876621539	name_fuzzy	1	0.7843137254901962
S1-209008446	S2-899734406	name_fuzzy	1	0.7636363636363638
S1-209008446	S2-902966116	name_fuzzy	1	0.7692307692307692
S1-209008446	S2-916598021	address	1	3.0
S1-209008446	S2-918265909	address	1	3.0
S1-209008446	S2-937810085	name_fuzzy	1	0.7843137254901962
S1-209008446	S2-945808335	address	1	3.0
S1-209008446	S2-951455903	name_fuzzy	1	0.7666666666666666
S1-209008446	S2-953732029	address	1	4.0
S1-209008446	S2-983117446	name_token	1	3.0
S1-209008446	S2-98585573	name_token	1	2.0
S1-209008446	S2-992532092	address,name_fuzzy	2	4.0
S1-209008446	S2-998866703	name_token	1	2.0
S1-209008446	S3-126144852	name_char_tfidf,name_fuzzy,name_token	3	3.0
S1-209008446	S3-154028432	name_char_tfidf,name_fuzzy	2	0.8518518518518519
S1-209008446	S3-158846260	name_token	1	2.0
S1-209008446	S3-16493307	name_token	1	2.0
S1-209008446	S3-180722006	name_token	1	2.0
S1-209008446	S3-190664619	name_fuzzy	1	0.7777777777777779
S1-209008446	S3-211109629	name_token	1	2.0
S1-209008446	S3-218138991	name_fuzzy	1	0.7692307692307692
S1-209008446	S3-224471275	name_char_tfidf,name_fuzzy	2	0.7924528301886792
S1-209008446	S3-226436478	name_token	1	2.0
S1-209008446	S3-233627372	name_token	1	2.0
S1-209008446	S3-239215446	name_token	1	2.0
S1-209008446	S3-27435667	name_fuzzy	1	0.7692307692307692
S1-209008446	S3-285974165	name_char_tfidf,name_token	2	4.0
S1-209008446	S3-291087731	name_fuzzy	1	0.7636363636363638
S1-209008446	S3-296026726	name_token	1	3.0
S1-209008446	S3-300099091	name_fuzzy	1	0.7636363636363638
S1-209008446	S3-328485349	address	1	3.0
S1-209008446	S3-338845273	name_fuzzy	1	0.7777777777777779
S1-209008446	S3-340364321	name_token	1	2.0
S1-209008446	S3-353524462	name_fuzzy	1	0.7924528301886792
S1-209008446	S3-385586664	name_token	1	2.0
S1-209008446	S3-405978591	name_fuzzy	1	0.7692307692307692
S1-209008446	S3-409729748	name_token	1	3.0
S1-209008446	S3-44171274	name_fuzzy	1	0.8
S1-209008446	S3-446499334	name_char_tfidf,name_token	2	3.0
S1-209008446	S3-450271183	name_fuzzy,name_token	2	3.0
S1-209008446	S3-46371893	name_char_tfidf,name_token	2	3.0
S1-209008446	S3-488938208	name_token	1	2.0
S1-209008446	S3-511855897	name_fuzzy	1	0.7924528301886792
S1-209008446	S3-542026517	name_char_tfidf,name_fuzzy,name_token	3	4.0
S1-209008446	S3-5435559	name_char_tfidf,name_token	2	3.0
S1-209008446	S3-556487841	name_token	1	2.0
S1-209008446	S3-558359381	name_token	1	3.0
S1-209008446	S3-57585108	name_char_tfidf,name_token	2	3.0
S1-209008446	S3-584440112	name_token	1	3.0
S1-209008446	S3-628495258	name_char_tfidf,name_token	2	4.0
S1-209008446	S3-631858568	address	1	3.0
S1-209008446	S3-639445268	name_fuzzy	1	0.7636363636363638
S1-209008446	S3-65723700	name_char_tfidf,name_fuzzy,name_token	3	4.0
S1-209008446	S3-665830064	name_token	1	2.0
S1-209008446	S3-668907666	name_fuzzy	1	0.8
S1-209008446	S3-705437049	name_token	1	3.0
S1-209008446	S3-729377292	name_token	1	4.0
S1-209008446	S3-747629756	name_fuzzy	1	0.7586206896551724
S1-209008446	S3-763558803	name_fuzzy	1	0.7636363636363638
S1-209008446	S3-77372423	address	1	3.0
S1-209008446	S3-779204702	name_char_tfidf,name_token	2	3.0
S1-209008446	S3-830304370	name_char_tfidf,name_token	2	2.0
S1-209008446	S3-871710005	name_char_tfidf,name_fuzzy,name_token	3	4.0
S1-209008446	S3-890728577	name_char_tfidf,name_fuzzy,name_token	3	4.0
S1-209008446	S3-920894117	name_fuzzy	1	0.7636363636363638
S1-209008446	S3-939665060	name_token	1	3.0
S1-209008446	S3-942066717	name_token	1	4.0
S1-209008446	S3-998349769	address	1	3.0
S1-209008446	S3-998511460	name_token	1	2.0
S1-210935903	S2-154679414	address,name_char_tfidf,name_fuzzy,name_token	4	9.0
S1-210935903	S2-156518260	name_fuzzy	1	0.576271186440678
S1-210935903	S2-162379971	name_token	1	2.0
S1-210935903	S2-17826646	name_token	1	2.0
S1-210935903	S2-197488254	name_fuzzy	1	0.5517241379310345
S1-210935903	S2-210899844	name_token	1	2.0
S1-210935903	S2-243586118	name_fuzzy	1	0.5538461538461539
S1-210935903	S2-258479450	name_token	1	2.0
S1-210935903	S2-28776776	name_token	1	2.0
S1-210935903	S2-320022558	name_char_tfidf,name_fuzzy	2	0.5925925925925926
S1-210935903	S2-353412345	name_char_tfidf,name_fuzzy	2	0.5925925925925926
S1-210935903	S2-388023430	address,name_fuzzy	2	3.0
S1-210935903	S2-390184073	name_token	1	2.0
S1-210935903	S2-460449579	name_fuzzy	1	0.5862068965517242
S1-210935903	S2-486255745	name_token	1	2.0
S1-210935903	S2-543377229	name_fuzzy,name_token	2	2.0
S1-210935903	S2-574922677	name_fuzzy	1	0.5609756097560976
S1-210935903	S2-582475940	name_fuzzy,name_token	2	2.0
S1-210935903	S2-591094791	name_token	1	2.0
S1-210935903	S2-611629098	name_fuzzy,name_token	2	3.0
S1-210935903	S2-63539080	name_fuzzy	1	0.5507246376811594
S1-210935903	S2-643765455	name_char_tfidf	1	0.3627107090379799
S1-210935903	S2-64666062	name_token	1	2.0
S1-210935903	S2-657153982	address,name_char_tfidf,name_fuzzy,name_token	4	9.0
S1-210935903	S2-693988513	name_token	1	2.0
S1-210935903	S2-694755481	name_fuzzy	1	0.6129032258064516
S1-210935903	S2-704632322	address,name_char_tfidf,name_fuzzy,name_token	4	8.0
S1-210935903	S2-712924772	name_token	1	2.0
S1-210935903	S2-739818063	name_fuzzy	1	0.5925925925925926
S1-210935903	S2-765341639	name_token	1	2.0
S1-210935903	S2-780898647	name_fuzzy	1	0.5625
S1-210935903	S2-842249456	name_token	1	2.0
S1-210935903	S2-842875529	address,name_fuzzy	2	3.0
S1-210935903	S2-86251493	name_char_tfidf,name_fuzzy	2	0.5555555555555556
S1-210935903	S2-900805264	name_char_tfidf	1	0.43850448367374395
S1-210935903	S2-918473326	name_fuzzy	1	0.5517241379310345
S1-210935903	S2-940155859	name_char_tfidf	1	0.43850448367374395
S1-210935903	S2-965571145	name_fuzzy	1	0.5569620253164558
S1-210935903	S2-977241476	name_token	1	3.0
S1-210935903	S2-978157066	name_token	1	2.0
S1-210935903	S2-978171371	name_token	1	2.0
S1-210935903	S3-105926066	name_fuzzy	1	0.5714285714285714
S1-210935903	S3-121609463	name_char_tfidf,name_fuzzy,name_token	3	6.0
S1-210935903	S3-15538015	name_token	1	2.0
S1-210935903	S3-174493555	name_fuzzy	1	0.6101694915254237
S1-210935903	S3-241352571	name_token	1	2.0
S1-210935903	S3-24940906	name_token	1	2.0
S1-210935903	S3-293482044	name_char_tfidf	1	0.41888970570673845
S1-210935903	S3-343879072	name_fuzzy	1	0.5964912280701755
S1-210935903	S3-344480407	name_token	1	2.0
S1-210935903	S3-34800154	name_token	1	2.0
S1-210935903	S3-393501437	name_token	1	2.0
S1-210935903	S3-416046132	name_token	1	2.0
S1-210935903	S3-435717151	name_fuzzy,name_token	2	2.0
S1-210935903	S3-485534086	name_token	1	2.0
S1-210935903	S3-490852302	name_token	1	3.0
S1-210935903	S3-491438751	name_token	1	2.0
S1-210935903	S3-576641425	name_token	1	2.0
S1-210935903	S3-585613652	name_token	1	2.0
S1-210935903	S3-604998008	name_token	1	2.0
S1-210935903	S3-618774492	name_char_tfidf,name_fuzzy,name_token	3	2.0
S1-210935903	S3-645786335	name_token	1	2.0
S1-210935903	S3-655099763	name_token	1	2.0
S1-210935903	S3-656319339	name_token	1	3.0
S1-210935903	S3-680123735	name_fuzzy	1	0.576271186440678
S1-210935903	S3-739873704	name_token	1	2.0
S1-210935903	S3-744180029	name_token	1	2.0
S1-210935903	S3-799043869	name_char_tfidf,name_fuzzy	2	0.5714285714285714
S1-210935903	S3-799299636	name_fuzzy	1	0.5538461538461539
S1-210935903	S3-83286392	name_token	1	2.0
S1-210935903	S3-849704157	name_token	1	2.0
S1-210935903	S3-886603461	name_fuzzy	1	0.5538461538461539
S1-210935903	S3-886984399	name_token	1	2.0
S1-210935903	S3-896947963	name_token	1	2.0
S1-210935903	S3-906615788	name_fuzzy	1	0.5862068965517242
S1-210935903	S3-912311069	name_token	1	2.0
S1-210935903	S3-940405518	name_fuzzy	1	0.56
S1-210935903	S3-954061411	name_token	1	2.0
S1-210935903	S3-957776682	name_char_tfidf,name_fuzzy	2	0.5714285714285714
S1-210935903	S3-968836739	name_token	1	2.0
S1-211535546	S2-103368929	address	1	3.0
S1-211535546	S2-10435493	name_fuzzy,name_token	2	3.0
S1-211535546	S2-132275027	name_char_tfidf	1	0.41942164212593797
S1-211535546	S2-138012741	name_fuzzy	1	0.6885245901639344
S1-211535546	S2-164121445	name_fuzzy	1	0.6551724137931035
S1-211535546	S2-1838652	address	1	7.0
S1-211535546	S2-219589837	name_fuzzy	1	0.6575342465753424
S1-211535546	S2-234564025	name_fuzzy	1	0.6470588235294117
S1-211535546	S2-25466737	name_char_tfidf,name_fuzzy,name_token	3	3.0
S1-211535546	S2-264016380	name_char_tfidf	1	0.44166558878648055
S1-211535546	S2-27646287	name_fuzzy	1	0.6567164179104478
S1-211535546	S2-292907299	address	1	3.0
S1-211535546	S2-3038630	name_char_tfidf,name_fuzzy,name_token	3	4.0
