s1_entity_id	candidate_entity_id
S1-578174893	S2-737003493
S1-578174893	S2-466036489
S1-578174893	S3-232965838
S1-578174893	S3-389110422
S1-578174893	S3-910174233
S1-578174893	S2-127167766
S1-578174893	S2-918473326
S1-578174893	S2-917089438
S1-578174893	S2-89140728
S1-578174893	S3-854363024
S1-578174893	S3-471490543
S1-578174893	S3-683275804
S1-578174893	S3-350678001
S1-578174893	S3-836956942
S1-578174893	S2-27559629
S1-578174893	S3-500452745
S1-578174893	S3-813435809
S1-578174893	S2-842202554
S1-578174893	S3-78473192
S1-578174893	S3-90647349
S1-578174893	S3-421845319
S1-578174893	S3-643607727
S1-578174893	S2-336563181
S1-578174893	S2-636649553
S1-578174893	S3-321925642
S1-578174893	S3-744781811
S1-578174893	S2-298743570
S1-578174893	S3-456578501
S1-578174893	S3-712814373
S1-578174893	S3-975045917
S1-578174893	S2-957086610
S1-578174893	S2-577085797
S1-578174893	S2-306430100
S1-578174893	S2-612036878
S1-578174893	S2-267476618
S1-578174893	S2-976577942
S1-578174893	S3-865555337
S1-578174893	S3-329341323
S1-578174893	S2-674474128
S1-578174893	S2-17288970
S1-578174893	S3-105714046
S1-578174893	S3-965546227
S1-578174893	S2-146366457
S1-366004857	S2-41031181
S1-366004857	S3-232091326
S1-366004857	S2-749620863
S1-366004857	S3-480828385
S1-366004857	S2-276634537
S1-366004857	S3-260881608
S1-366004857	S3-632999332
S1-366004857	S2-800718657
S1-366004857	S2-433819177
S1-366004857	S3-283310384
S1-366004857	S3-380018128
S1-366004857	S3-212486110
S1-366004857	S3-19588732
S1-366004857	S3-19836305
S1-366004857	S2-218175118
S1-366004857	S3-873207378
S1-366004857	S3-984417275
S1-366004857	S3-303022142
S1-366004857	S2-353969853
S1-366004857	S2-275641898
S1-366004857	S2-808354198
S1-366004857	S3-598573425
S1-366004857	S3-59865190
S1-366004857	S3-11922780
S1-366004857	S3-46713055
S1-366004857	S3-749037041
S1-366004857	S3-5585533
S1-366004857	S2-12202202
S1-366004857	S2-435831515
S1-366004857	S2-94368660
S1-366004857	S2-990830239
S1-366004857	S3-759663906
S1-366004857	S2-966367283
S1-366004857	S3-530469455
S1-366004857	S2-734773283
S1-366004857	S3-476782342
S1-366004857	S2-410512025
S1-366004857	S3-788912095
S1-366004857	S2-532611401
S1-366004857	S2-270754757
S1-366004857	S3-918959099
S1-366004857	S2-217842935
S1-366004857	S3-90816667
S1-366004857	S2-367798242
S1-366004857	S2-388078492
S1-366004857	S3-463280021
S1-366004857	S2-366501977
S1-366004857	S3-643159259
S1-366004857	S2-354559199
S1-366004857	S3-156210383
S1-117321831	S2-229268750
S1-117321831	S2-822044097
S1-117321831	S2-352623382
S1-117321831	S3-715615431
S1-117321831	S2-551028650
S1-117321831	S2-775257968
S1-117321831	S3-174860654
S1-117321831	S3-266156713
S1-117321831	S3-29501667
S1-117321831	S3-459567382
S1-117321831	S3-816509045
S1-117321831	S3-131958995
S1-117321831	S2-926164954
S1-117321831	S3-664812619
S1-117321831	S2-242514743
S1-117321831	S2-480710783
S1-117321831	S2-287698402
S1-117321831	S2-585410334
S1-117321831	S2-847992560
S1-117321831	S2-122798400
S1-117321831	S2-901435066
S1-117321831	S3-108481120
S1-117321831	S2-331742995
S1-117321831	S3-370310275
S1-117321831	S3-671497875
S1-117321831	S3-977268137
S1-117321831	S2-822449630
S1-117321831	S3-687377127
S1-117321831	S3-702637165
S1-117321831	S3-624698782
S1-117321831	S3-86395009
S1-117321831	S3-647027547
S1-117321831	S2-294148111
S1-117321831	S3-132879457
S1-117321831	S3-251508043
S1-117321831	S2-571058179
S1-117321831	S2-10612159
S1-117321831	S3-90871336
S1-117321831	S2-57342550
S1-117321831	S2-36629105
S1-117321831	S3-842083806
S1-117321831	S2-964624564
S1-117321831	S3-589342278
S1-117321831	S3-572277034
S1-117321831	S3-800549082
S1-117321831	S3-579240292
S1-117321831	S3-427380869
S1-117321831	S3-168733158
S1-117321831	S2-467031091
S1-117321831	S2-550147966
S1-145276542	S3-100379917
S1-145276542	S3-816068894
S1-145276542	S3-185468998
S1-145276542	S2-59785080
S1-145276542	S2-89213247
S1-145276542	S2-250802246
S1-145276542	S3-49258526
S1-145276542	S3-317152063
S1-145276542	S3-956975734
S1-145276542	S2-48537853
S1-145276542	S3-693616346
S1-145276542	S2-228754014
S1-145276542	S2-669417354
S1-145276542	S2-211145788
S1-145276542	S2-566345027
S1-145276542	S3-331532868
S1-145276542	S3-705437049
S1-145276542	S2-524209661
S1-145276542	S2-657199544
S1-145276542	S2-29312169
S1-145276542	S3-603570235
S1-145276542	S3-354651152
S1-145276542	S2-947157691
S1-145276542	S2-804616664
S1-145276542	S3-876836963
S1-145276542	S2-458220916
S1-145276542	S3-403133967
S1-145276542	S2-797403484
S1-145276542	S2-576270563
S1-145276542	S3-47502310
S1-145276542	S3-697245947
S1-145276542	S3-855728291
S1-145276542	S3-119522484
S1-145276542	S3-303348181
S1-145276542	S3-777571154
S1-145276542	S2-999474189
S1-145276542	S2-885622279
S1-145276542	S3-902734529
S1-145276542	S3-998915556
S1-145276542	S3-384219984
S1-145276542	S3-783571403
S1-145276542	S3-858161605
S1-145276542	S2-91226599
S1-145276542	S3-764570513
S1-145276542	S3-575339229
S1-145276542	S2-424391282
S1-145276542	S3-973026272
S1-145276542	S3-398629626
S1-145276542	S2-247485274
S1-145276542	S3-120583704
S1-522668889	S2-628331506
S1-522668889	S3-966339815
S1-522668889	S2-89049593
S1-522668889	S3-129845560
S1-522668889	S2-493290276
S1-522668889	S2-466036489
S1-522668889	S3-232965838
S1-522668889	S3-389110422
S1-522668889	S3-910174233
S1-522668889	S2-127167766
S1-522668889	S2-918473326
S1-522668889	S2-917089438
S1-522668889	S2-89140728
S1-522668889	S3-854363024
S1-522668889	S3-471490543
S1-522668889	S3-683275804
S1-522668889	S3-350678001
S1-522668889	S3-836956942
S1-522668889	S2-27559629
S1-522668889	S3-500452745
S1-522668889	S3-813435809
S1-522668889	S2-842202554
S1-522668889	S3-78473192
S1-522668889	S3-90647349
S1-522668889	S3-421845319
S1-522668889	S3-643607727
S1-522668889	S2-336563181
S1-522668889	S2-636649553
S1-522668889	S3-321925642
S1-522668889	S3-744781811
S1-522668889	S2-298743570
S1-522668889	S3-456578501
S1-522668889	S3-712814373
S1-522668889	S3-975045917
S1-522668889	S2-957086610
S1-522668889	S2-577085797
S1-522668889	S2-306430100
S1-522668889	S2-612036878
S1-522668889	S2-267476618
S1-522668889	S2-976577942
S1-522668889	S3-865555337
S1-522668889	S3-329341323
S1-522668889	S2-674474128
S1-522668889	S2-17288970
S1-522668889	S3-105714046
S1-522668889	S3-965546227
S1-522668889	S2-146366457
S1-522668889	S3-769704989
S1-522668889	S3-551388423
S1-522668889	S2-518007655
S1-817145938	S3-190523386
S1-817145938	S2-868890712
S1-817145938	S2-267465831
S1-817145938	S2-623383145
S1-817145938	S3-922776332
S1-817145938	S2-891516746
S1-817145938	S3-850630297
S1-817145938	S3-984836328
S1-817145938	S2-180446976
S1-817145938	S2-380216509
S1-817145938	S3-961163041
S1-817145938	S3-870925053
S1-817145938	S2-995425136
S1-817145938	S3-517375803
S1-817145938	S3-772330553
S1-817145938	S2-429797718
S1-817145938	S2-834317317
S1-817145938	S3-129465013
S1-817145938	S2-775580908
S1-817145938	S3-437433082
S1-817145938	S3-60804015
S1-817145938	S2-905400489
S1-817145938	S2-571303905
S1-817145938	S3-280378134
S1-817145938	S3-848627932
S1-817145938	S2-371826034
S1-817145938	S2-980206477
S1-817145938	S3-335451398
S1-817145938	S3-159110813
S1-817145938	S3-678640136
S1-817145938	S3-194636073
S1-817145938	S2-40436762
S1-817145938	S2-608661004
S1-817145938	S2-727858794
S1-817145938	S3-715951228
S1-817145938	S3-413835820
S1-817145938	S3-125899383
S1-817145938	S2-443168959
S1-817145938	S2-651843716
S1-817145938	S3-513916505
S1-817145938	S3-542713756
S1-817145938	S2-954544727
S1-817145938	S3-559064741
S1-817145938	S2-150319938
S1-817145938	S3-976169317
S1-817145938	S3-576547091
S1-817145938	S3-325618117
S1-817145938	S2-936374611
S1-817145938	S3-47477892
S1-817145938	S3-904931231
S1-661546405	S3-534432126
S1-661546405	S3-119522484
S1-661546405	S3-753349927
S1-661546405	S3-575506249
S1-661546405	S3-587770280
S1-661546405	S3-382366868
S1-661546405	S2-193197596
S1-661546405	S3-427100407
S1-661546405	S3-294246906
S1-661546405	S3-200684559
S1-661546405	S3-916274039
S1-661546405	S3-356734271
S1-661546405	S3-524962071
S1-661546405	S2-720950466
S1-661546405	S3-324876809
S1-661546405	S2-924443736
S1-661546405	S3-911826101
S1-661546405	S2-6575989
S1-661546405	S2-282755275
S1-661546405	S3-663408512
S1-661546405	S3-589008768
S1-661546405	S3-962595468
S1-661546405	S3-403489990
S1-661546405	S3-200788913
S1-661546405	S3-961941874
S1-661546405	S2-517990422
S1-661546405	S2-649967418
S1-661546405	S2-26940134
S1-661546405	S3-466883105
S1-661546405	S3-291934792
S1-661546405	S3-480040017
S1-661546405	S3-209440284
S1-661546405	S2-311606711
S1-661546405	S3-237141546
S1-661546405	S3-960893435
S1-661546405	S2-223670802
S1-661546405	S3-538715035
S1-661546405	S3-921434194
S1-661546405	S2-571303905
S1-661546405	S2-455090108
S1-661546405	S3-817994088
S1-661546405	S3-274944521
S1-661546405	S2-389706736
S1-661546405	S3-108239351
S1-661546405	S2-260710745
S1-661546405	S3-361833418
S1-661546405	S3-219127473
S1-661546405	S2-848996920
S1-661546405	S3-277601701
S1-661546405	S3-196600168
S1-784973933	S2-154348047
S1-784973933	S3-999005331
S1-784973933	S3-901586764
S1-784973933	S3-744867054
S1-784973933	S2-630068451
S1-784973933	S2-70217821
S1-784973933	S2-859421298
S1-784973933	S2-558423124
S1-784973933	S2-486848302
S1-784973933	S3-749555726
S1-784973933	S2-548042388
S1-784973933	S3-456578501
S1-784973933	S3-979868435
S1-784973933	S3-281673297
S1-784973933	S3-705137846
S1-784973933	S2-779347445
S1-784973933	S2-15388876
S1-784973933	S3-126813405
S1-784973933	S2-1986290
S1-784973933	S3-362474618
S1-784973933	S3-411465788
S1-784973933	S2-937323790
S1-784973933	S3-681683629
S1-784973933	S2-642766258
S1-784973933	S3-13305107
S1-784973933	S2-127167766
S1-784973933	S3-529181676
S1-784973933	S3-555584568
S1-784973933	S3-207651173
S1-784973933	S3-819183462
S1-784973933	S2-634419463
S1-784973933	S3-253326122
S1-784973933	S2-98219786
S1-784973933	S3-104038873
S1-784973933	S2-995805491
S1-784973933	S2-439326583
S1-784973933	S2-885626521
S1-784973933	S2-209993110
S1-784973933	S2-626336673
S1-784973933	S2-349403828
S1-784973933	S2-433138794
S1-784973933	S3-852756133
S1-784973933	S3-332219915
S1-784973933	S2-576092872
S1-784973933	S3-369300066
S1-784973933	S3-505762260
S1-784973933	S3-679385217
S1-784973933	S2-19417753
S1-784973933	S3-920761724
S1-784973933	S2-836107853
S1-75923599	S3-881554920
S1-75923599	S3-272752217
S1-75923599	S2-892571468
S1-75923599	S2-885017531
S1-75923599	S3-570113604
S1-75923599	S3-911826101
S1-75923599	S2-374151600
S1-75923599	S3-327922333
S1-75923599	S2-489658223
S1-75923599	S3-328485349
S1-75923599	S3-102669128
S1-75923599	S2-51042752
S1-75923599	S2-468391282
S1-75923599	S3-597395533
S1-75923599	S3-736646126
S1-75923599	S2-218069421
S1-75923599	S2-579063633
S1-75923599	S2-44312769
S1-75923599	S3-270801383
S1-75923599	S3-669834784
S1-75923599	S2-582240916
S1-75923599	S2-543220170
S1-75923599	S3-271925006
S1-75923599	S3-622431512
S1-75923599	S2-829489406
S1-75923599	S3-130303026
S1-75923599	S2-46538043
S1-75923599	S3-200064038
S1-75923599	S3-112433266
S1-75923599	S3-805347641
S1-75923599	S2-433588988
S1-75923599	S3-28041424
S1-75923599	S3-993289796
S1-75923599	S2-263520500
S1-75923599	S3-769197229
S1-75923599	S2-343152285
S1-75923599	S3-893180377
S1-75923599	S3-48365601
S1-75923599	S3-772391787
S1-75923599	S3-986273161
S1-75923599	S3-787058082
S1-75923599	S2-664095675
S1-75923599	S3-606104629
S1-75923599	S3-632096639
S1-75923599	S2-666696191
S1-75923599	S2-376757584
S1-75923599	S2-188853070
S1-75923599	S2-266811346
S1-75923599	S2-408027271
S1-75923599	S3-900110842
S1-973936431	S3-341693750
S1-973936431	S3-713391404
S1-973936431	S3-953635704
S1-973936431	S3-669834784
S1-973936431	S3-990332566
S1-973936431	S2-543220170
S1-973936431	S2-879662215
S1-973936431	S3-379855688
S1-973936431	S3-112433266
S1-973936431	S3-821848641
S1-973936431	S2-433588988
S1-973936431	S3-379233957
S1-973936431	S2-450905393
S1-973936431	S2-686940353
S1-973936431	S3-88214501
S1-973936431	S3-490918883
S1-973936431	S3-24062477
S1-973936431	S2-140039745
S1-973936431	S2-218872803
S1-973936431	S2-210951226
S1-973936431	S3-512498472
S1-973936431	S3-270801383
S1-973936431	S2-933710746
S1-973936431	S2-147324894
S1-973936431	S2-308243353
S1-973936431	S3-130303026
S1-973936431	S3-200064038
S1-973936431	S3-757225757
S1-973936431	S3-28041424
S1-973936431	S3-460434158
S1-973936431	S3-577195301
S1-973936431	S3-25246144
S1-973936431	S3-333203035
S1-973936431	S3-354651152
S1-973936431	S3-946443220
S1-973936431	S3-346227482
S1-973936431	S3-638474188
S1-973936431	S2-468833882
S1-973936431	S3-470967888
S1-973936431	S3-446153310
S1-973936431	S3-974692977
S1-973936431	S2-510314780
S1-973936431	S3-174036202
S1-973936431	S2-414640650
S1-973936431	S2-48537853
S1-973936431	S2-780547093
S1-973936431	S2-776108614
S1-973936431	S3-161260530
S1-973936431	S2-51395753
S1-973936431	S3-248326471
S1-155799136	S2-810027578
S1-155799136	S2-456416966
S1-155799136	S3-952412839
S1-155799136	S3-344150764
S1-155799136	S2-639934596
S1-155799136	S2-627390860
S1-155799136	S3-249659870
S1-155799136	S3-93947627
S1-155799136	S2-63220718
S1-155799136	S2-343226413
S1-155799136	S2-316942619
S1-155799136	S2-34362543
S1-155799136	S3-321244810
S1-155799136	S2-210232135
S1-155799136	S3-797350066
S1-155799136	S3-260885589
S1-155799136	S2-385355499
S1-155799136	S2-195231129
S1-155799136	S2-906502731
S1-155799136	S3-645643244
S1-155799136	S2-452120619
S1-155799136	S3-380003684
S1-155799136	S2-745213771
S1-155799136	S2-880081244
S1-155799136	S3-115311625
S1-155799136	S2-556835800
S1-155799136	S2-357582639
S1-155799136	S2-342088208
S1-155799136	S3-339487287
S1-155799136	S2-832210980
S1-155799136	S2-22478614
S1-155799136	S2-723918754
S1-155799136	S3-53293984
S1-155799136	S2-800138203
S1-155799136	S3-95682655
S1-155799136	S2-365428089
S1-155799136	S3-914834449
S1-155799136	S2-575235402
S1-155799136	S3-399443397
S1-155799136	S3-868649926
S1-155799136	S3-838217563
S1-155799136	S2-656459981
S1-155799136	S3-937051450
S1-155799136	S3-698006124
S1-155799136	S3-267208665
S1-155799136	S3-724383897
S1-155799136	S3-303143562
S1-155799136	S3-855600430
S1-155799136	S3-87075158
S1-155799136	S3-686741457
S1-614166735	S3-609578756
S1-614166735	S2-25291679
S1-614166735	S2-836231990
S1-614166735	S3-84053529
S1-614166735	S2-880344351
S1-614166735	S2-712555876
S1-614166735	S2-928259593
S1-614166735	S3-814700422
S1-614166735	S3-415659267
S1-614166735	S3-345954218
S1-614166735	S3-825515580
S1-614166735	S2-104707989
S1-614166735	S2-827005948
S1-614166735	S3-393585694
S1-614166735	S3-154132169
S1-614166735	S3-470310452
S1-614166735	S2-25653103
S1-614166735	S2-748818593
S1-614166735	S3-974804011
S1-614166735	S2-115767582
S1-614166735	S3-530850396
S1-614166735	S2-946024273
S1-614166735	S3-860262430
S1-614166735	S2-242326056
S1-614166735	S2-686669306
S1-614166735	S2-583867642
S1-614166735	S3-206195129
S1-614166735	S2-342220334
S1-614166735	S3-134062377
S1-614166735	S3-685863594
S1-614166735	S3-761303907
S1-614166735	S2-777576158
S1-614166735	S2-42240112
S1-614166735	S3-139681068
S1-614166735	S3-330435543
S1-614166735	S3-161811747
S1-614166735	S2-409123572
S1-614166735	S3-666519584
S1-614166735	S3-626618436
S1-614166735	S3-200726539
S1-614166735	S3-389430304
S1-614166735	S2-133427824
S1-614166735	S2-555213058
S1-614166735	S3-282937735
S1-614166735	S2-651405522
S1-614166735	S2-101316074
S1-614166735	S3-838217563
S1-614166735	S3-532304714
S1-614166735	S2-230428579
S1-614166735	S3-358110275
S1-296275047	S3-775937311
S1-296275047	S3-162574620
S1-296275047	S2-193655343
S1-296275047	S3-193258018
S1-296275047	S3-690341042
S1-296275047	S2-458966725
S1-296275047	S2-546649066
S1-296275047	S2-491459312
S1-296275047	S3-635229608
S1-296275047	S2-83099065
S1-296275047	S2-603562870
S1-296275047	S3-919954258
S1-296275047	S3-298608240
S1-296275047	S3-47502310
S1-296275047	S3-771260029
S1-296275047	S2-356542359
S1-296275047	S2-330754810
S1-296275047	S2-775918278
S1-296275047	S2-317194963
S1-296275047	S2-458220916
S1-296275047	S2-850214756
S1-296275047	S3-825941147
S1-296275047	S2-817951211
S1-296275047	S3-606409645
S1-296275047	S3-929853564
S1-296275047	S2-904526752
S1-296275047	S3-457337971
S1-296275047	S2-193383185
S1-296275047	S3-785359047
S1-296275047	S2-519246249
S1-296275047	S2-857374013
S1-296275047	S3-741971330
S1-296275047	S2-143808645
S1-296275047	S2-746582059
S1-296275047	S3-960893435
S1-296275047	S3-790062154
S1-296275047	S2-260710745
S1-296275047	S3-781311619
S1-296275047	S3-103169749
S1-296275047	S3-499127414
S1-296275047	S2-437215282
S1-296275047	S2-7628522
S1-296275047	S3-775670348
S1-296275047	S3-209125466
S1-296275047	S2-563061983
S1-296275047	S2-78840233
S1-296275047	S3-650150631
S1-296275047	S3-350549240
S1-296275047	S3-73957528
S1-296275047	S2-276812656
S1-621241096	S3-700958179
S1-621241096	S2-527565372
S1-621241096	S2-674262201
S1-621241096	S3-166402364
S1-621241096	S2-771090528
S1-621241096	S2-257457304
S1-621241096	S3-577195301
S1-621241096	S3-25246144
S1-621241096	S3-333203035
S1-621241096	S3-354651152
S1-621241096	S3-946443220
S1-621241096	S3-346227482
S1-621241096	S3-638474188
S1-621241096	S2-468833882
S1-621241096	S3-470967888
S1-621241096	S3-446153310
S1-621241096	S3-974692977
S1-621241096	S2-510314780
S1-621241096	S3-174036202
S1-621241096	S2-414640650
S1-621241096	S2-48537853
S1-621241096	S2-780547093
S1-621241096	S2-776108614
S1-621241096	S3-161260530
S1-621241096	S2-51395753
S1-621241096	S3-248326471
S1-621241096	S3-532920051
S1-621241096	S3-669756688
S1-621241096	S3-213835616
S1-621241096	S2-502378016
S1-621241096	S3-644775053
S1-621241096	S2-513983055
S1-621241096	S3-582942704
S1-621241096	S3-883914088
S1-621241096	S2-367315504
S1-621241096	S3-479225177
S1-621241096	S3-240757396
S1-621241096	S2-906933992
S1-621241096	S3-602123673
S1-621241096	S3-68953666
S1-621241096	S2-412143035
S1-621241096	S2-557996746
S1-621241096	S2-863523059
S1-621241096	S2-605501962
S1-621241096	S2-487661454
S1-621241096	S2-763827949
S1-621241096	S3-498999912
S1-621241096	S2-386632090
S1-621241096	S2-849068661
S1-621241096	S3-619105304
S1-164586919	S2-196833241
S1-164586919	S2-863806703
S1-164586919	S2-792014671
S1-164586919	S3-311020666
S1-327066467	S2-790247726
S1-327066467	S3-322386930
S1-327066467	S3-799716154
S1-327066467	S3-251719188
S1-327066467	S2-161432924
S1-327066467	S2-349002806
S1-327066467	S2-632039913
S1-327066467	S3-754817942
S1-327066467	S3-680750249
S1-327066467	S2-737533548
S1-327066467	S2-494743497
S1-327066467	S3-740677107
S1-327066467	S3-890956063
S1-327066467	S2-910873714
S1-327066467	S3-43403457
S1-327066467	S2-729487289
S1-327066467	S3-431773218
S1-327066467	S2-277677988
S1-327066467	S2-117271661
S1-327066467	S3-409424412
S1-327066467	S3-7847486
S1-327066467	S3-864464833
S1-327066467	S3-715395611
S1-327066467	S3-194611471
S1-327066467	S2-898748309
S1-327066467	S3-504665253
S1-327066467	S2-683423806
S1-327066467	S2-186460435
S1-327066467	S3-107221991
S1-327066467	S3-121040654
S1-327066467	S3-420917708
S1-327066467	S2-435703405
S1-327066467	S2-364955456
S1-327066467	S3-417150594
S1-327066467	S3-336179285
S1-327066467	S3-343069962
S1-327066467	S2-890007762
S1-327066467	S2-211807217
S1-327066467	S3-174668019
S1-327066467	S3-323701855
S1-327066467	S2-960701067
S1-327066467	S3-859584911
S1-327066467	S2-355136487
S1-327066467	S2-573471938
S1-327066467	S2-917881500
S1-327066467	S2-514131258
