source1_entity_id	candidate_entity_ids
S1-748801724	S2-122328639,S2-127167766,S2-143542548,S2-153823849,S2-16557943,S2-170289426,S2-201778782,S2-212184086,S2-27559629,S2-341296266,S2-371466552,S2-441465217,S2-466036489,S2-474851292,S2-492336466,S2-525049544,S2-529540773,S2-53288490,S2-547805036,S2-580706918,S2-596697039,S2-600369526,S2-601972202,S2-619272324,S2-63399896,S2-685302446,S2-698956471,S2-713695153,S2-745236226,S2-841692206,S2-84176977,S2-842202554,S2-869490050,S2-882232066,S2-885479471,S2-89140728,S2-895303348,S2-917089438,S2-918473326,S2-924519043,S2-944551641,S2-976236968,S2-986383064,S2-990264808,S2-995836248,S2-999177763,S3-11164149,S3-211373200,S3-229976290,S3-232965838,S3-287661031,S3-315828861,S3-319760449,S3-350678001,S3-378477890,S3-389110422,S3-399443397,S3-408756451,S3-452100535,S3-464746520,S3-471490543,S3-48402756,S3-500452745,S3-53446548,S3-569359561,S3-593147640,S3-657507586,S3-668853114,S3-683275804,S3-702931228,S3-706986404,S3-766811302,S3-771157597,S3-78473192,S3-813435809,S3-836956942,S3-844509490,S3-854363024,S3-881572174,S3-882115423,S3-89279358,S3-907862586,S3-910174233,S3-910996655,S3-962370959
S1-816276493	S2-12142227,S2-124526904,S2-153080655,S2-155891985,S2-158593231,S2-171591614,S2-200994870,S2-232541854,S2-247010165,S2-252265627,S2-265132294,S2-281231768,S2-297852949,S2-30385528,S2-314741903,S2-337287946,S2-340593119,S2-344418936,S2-348564701,S2-364385480,S2-372107892,S2-389438141,S2-390434565,S2-390926265,S2-391979492,S2-393861414,S2-421579400,S2-469582654,S2-492085745,S2-497993803,S2-499424559,S2-510377000,S2-528835817,S2-537125069,S2-540092702,S2-585709054,S2-592250099,S2-630911392,S2-639898718,S2-670999265,S2-672487196,S2-685295397,S2-703276396,S2-719917880,S2-728042431,S2-764455401,S2-76851269,S2-769894248,S2-792984369,S2-820674042,S2-834377299,S2-843799709,S2-844935709,S2-863523059,S2-877127509,S2-878035074,S2-889734451,S2-896216609,S2-897818823,S2-901973381,S2-926697213,S2-948615750,S3-10253337,S3-127370166,S3-128064051,S3-130303026,S3-154085540,S3-181462374,S3-187799435,S3-206005524,S3-215876385,S3-218138991,S3-22437747,S3-232520644,S3-234454681,S3-25985352,S3-285396785,S3-287095900,S3-287470433,S3-291267603,S3-318539175,S3-332519116,S3-337213390,S3-34684853,S3-404691955,S3-417312086,S3-441214930,S3-44401346,S3-470967888,S3-475279474,S3-479142569,S3-488966236,S3-505201989,S3-506610582,S3-51037082,S3-524484711,S3-532920051,S3-544767136,S3-568968515,S3-569156167,S3-578036088,S3-579128807,S3-590167657,S3-59461433,S3-614517278,S3-633882470,S3-65071031,S3-741226018,S3-744044534,S3-747285164,S3-757225757,S3-770313025,S3-772807144,S3-776882005,S3-797239191,S3-814802128,S3-814897633,S3-830908536,S3-833795064,S3-919071558,S3-925806172,S3-927465053,S3-93858821,S3-951724238,S3-975207111,S3-97650626
S1-407432406	S2-100727491,S2-101357484,S2-118310074,S2-121460878,S2-127573588,S2-136901284,S2-141952407,S2-180876391,S2-193904894,S2-204153633,S2-220231252,S2-232525703,S2-236602397,S2-251660090,S2-263957876,S2-34050913,S2-343152285,S2-349274427,S2-350410588,S2-352623889,S2-353898425,S2-358211203,S2-362897643,S2-368600675,S2-372947650,S2-379997669,S2-380362280,S2-414640650,S2-429393081,S2-447201897,S2-472925626,S2-49177477,S2-497969281,S2-504759078,S2-515963441,S2-517075475,S2-527366854,S2-555633546,S2-586785199,S2-597996369,S2-607730479,S2-618182350,S2-634044619,S2-636155096,S2-651553814,S2-75685424,S2-778164270,S2-790805433,S2-818835224,S2-83350531,S2-838334389,S2-851422127,S2-863395187,S2-866586921,S2-872077749,S2-884427706,S2-891824100,S2-899734406,S2-922219331,S2-926874499,S2-927687234,S2-933710746,S2-937810085,S2-94362890,S2-946959079,S2-9513977,S2-957686084,S2-966819468,S2-97191004,S3-106555039,S3-117105697,S3-121237047,S3-131709658,S3-174755559,S3-195918970,S3-199618717,S3-200064038,S3-22236477,S3-223975181,S3-256200346,S3-296037036,S3-366501916,S3-367835880,S3-379233957,S3-385198682,S3-391853318,S3-393550824,S3-408555851,S3-422414684,S3-435654357,S3-44171274,S3-450271183,S3-477953540,S3-48258947,S3-548334124,S3-581108700,S3-647634227,S3-648162682,S3-668907666,S3-698311847,S3-713391404,S3-719588714,S3-724938879,S3-74898938,S3-755246754,S3-766314654,S3-84045844,S3-873195347,S3-874472735,S3-876679255,S3-890377591,S3-901228473,S3-919400878,S3-92362278,S3-925764804,S3-956684054,S3-959746398,S3-961547799,S3-963688636
S1-45563729	S2-110961797,S2-112656627,S2-136901284,S2-144838333,S2-158818962,S2-176644026,S2-283782247,S2-29780021,S2-347210098,S2-373416881,S2-374836667,S2-461693500,S2-46538043,S2-468833882,S2-510314780,S2-523353921,S2-552926418,S2-585292686,S2-587415189,S2-591495349,S2-595665211,S2-646250632,S2-648219861,S2-691957051,S2-701620759,S2-723683635,S2-730333885,S2-781447259,S2-796436089,S2-806548925,S2-819472936,S2-848290316,S2-850854973,S2-856864565,S2-86894423,S2-953222158,S2-963742393,S3-105832172,S3-117524284,S3-127370166,S3-145352806,S3-185675242,S3-215876385,S3-235997177,S3-25246144,S3-272273399,S3-287470433,S3-289453473,S3-291502909,S3-325382850,S3-325616064,S3-329896756,S3-333203035,S3-346227482,S3-347837200,S3-354651152,S3-371730368,S3-414335719,S3-424918454,S3-446153310,S3-446499334,S3-459452609,S3-469987780,S3-470967888,S3-499681508,S3-550210400,S3-55402771,S3-564450110,S3-577195301,S3-582054028,S3-584440112,S3-589819003,S3-597268948,S3-600079483,S3-605359694,S3-638474188,S3-639795248,S3-654884040,S3-65723700,S3-678640136,S3-679552690,S3-693492313,S3-700958179,S3-718836927,S3-742754948,S3-747358048,S3-754043809,S3-772071932,S3-870478620,S3-87831234,S3-886920409,S3-918150131,S3-938990963,S3-942066717,S3-946443220,S3-974692977,S3-975921478,S3-985726224
S1-455886423	S2-108977704,S2-122798400,S2-123958376,S2-129646774,S2-130006115,S2-146279236,S2-161887054,S2-197059491,S2-223609582,S2-240652440,S2-260266753,S2-304532588,S2-312992362,S2-36332869,S2-37948874,S2-386951206,S2-390862938,S2-401166227,S2-422468334,S2-424208317,S2-425840854,S2-447382136,S2-467678357,S2-519841512,S2-52938642,S2-546981017,S2-564075525,S2-567350796,S2-583982089,S2-589114823,S2-612873942,S2-620875991,S2-634604030,S2-673798440,S2-696233561,S2-751608006,S2-753414516,S2-763174972,S2-765341639,S2-794002239,S2-897933693,S2-98048646,S2-992181572,S3-116965329,S3-117131502,S3-155751429,S3-170653311,S3-188764694,S3-194556694,S3-209785909,S3-220755305,S3-230521027,S3-259096978,S3-260085586,S3-291919071,S3-355101005,S3-369626098,S3-395450251,S3-412919479,S3-463631427,S3-464184137,S3-500876555,S3-520606595,S3-541287505,S3-557234637,S3-559387084,S3-565682101,S3-592819399,S3-625669739,S3-671872566,S3-726556746,S3-728982429,S3-751653607,S3-788721488,S3-828941299,S3-875889178,S3-949760952,S3-956093237,S3-977879512
S1-438029307	S2-157133082,S2-159791470,S2-170290358,S2-212940261,S2-22478614,S2-256033433,S2-269786556,S2-32633855,S2-327142781,S2-391248156,S2-395530013,S2-395653740,S2-404089001,S2-409050744,S2-418222556,S2-446908394,S2-453334141,S2-460585251,S2-462231025,S2-480367913,S2-495368974,S2-525028024,S2-53424489,S2-543156737,S2-569053927,S2-59682445,S2-604287163,S2-627467794,S2-645811582,S2-654805913,S2-656743484,S2-758324743,S2-76002383,S2-777819515,S2-785838461,S2-801276530,S2-810421188,S2-847723783,S2-878571295,S2-891653500,S2-895434442,S2-949042788,S2-973201092,S3-182770463,S3-183987621,S3-19144056,S3-191488700,S3-214159771,S3-21437104,S3-236497300,S3-286532146,S3-298089386,S3-299276044,S3-329281687,S3-339487287,S3-470839242,S3-489829964,S3-517135813,S3-522357276,S3-527740187,S3-573324446,S3-607623256,S3-609974321,S3-612807069,S3-628691711,S3-638199910,S3-644124586,S3-698519941,S3-730384891,S3-749575388,S3-759799134,S3-789143446,S3-829661888,S3-841876706,S3-981690122,S3-982690273
S1-691616670	S2-107217870,S2-125093769,S2-135538070,S2-140113038,S2-143808645,S2-160221902,S2-186650811,S2-195798784,S2-229208967,S2-243239635,S2-257957326,S2-352189198,S2-390370686,S2-395470821,S2-396424507,S2-411345423,S2-451707263,S2-452022785,S2-477608086,S2-483730262,S2-489954521,S2-501907327,S2-51046711,S2-524713333,S2-535939399,S2-546502538,S2-574644277,S2-583581365,S2-597130930,S2-599466623,S2-602999373,S2-6173479,S2-636908995,S2-651885580,S2-654814950,S2-656566095,S2-659840599,S2-663575300,S2-677221430,S2-693147942,S2-694250229,S2-717474546,S2-723735383,S2-73205512,S2-734812623,S2-746133628,S2-788319478,S2-797524038,S2-802720651,S2-847711012,S2-850046906,S2-883340147,S2-88719371,S2-899968814,S2-906124386,S2-938042688,S2-941774179,S2-965808213,S2-978039411,S2-998866703,S3-116575160,S3-126144852,S3-13102607,S3-158846260,S3-164486489,S3-16493307,S3-174036202,S3-176929729,S3-177198534,S3-180685226,S3-181734254,S3-185897775,S3-208295684,S3-211109629,S3-233627372,S3-283060533,S3-285974165,S3-290926141,S3-304875519,S3-330656133,S3-330783305,S3-340364321,S3-354285826,S3-363480261,S3-446499334,S3-450271183,S3-464443424,S3-480768976,S3-517375803,S3-542026517,S3-556487841,S3-566175539,S3-569625706,S3-572999820,S3-575506249,S3-584440112,S3-592390368,S3-619230254,S3-628495258,S3-65723700,S3-665830064,S3-673213289,S3-696776045,S3-729377292,S3-779204702,S3-781256809,S3-785196476,S3-79840211,S3-806305714,S3-81271385,S3-816110837,S3-830304370,S3-855295314,S3-896717404,S3-939665060,S3-994118635,S3-998511460
S1-764726689	S2-157133082,S2-159791470,S2-162876419,S2-170290358,S2-212940261,S2-22478614,S2-242514743,S2-269786556,S2-32633855,S2-327142781,S2-333299277,S2-391248156,S2-395530013,S2-395653740,S2-409050744,S2-413323614,S2-418222556,S2-446908394,S2-460585251,S2-462231025,S2-495368974,S2-543156737,S2-559719590,S2-569053927,S2-59682445,S2-645811582,S2-654805913,S2-656743484,S2-726215931,S2-750402615,S2-758324743,S2-76002383,S2-801276530,S2-810421188,S2-847723783,S2-891653500,S2-895434442,S2-914659045,S2-928217474,S2-949042788,S2-966870365,S2-973201092,S2-989014134,S3-104517610,S3-132450203,S3-182770463,S3-183987621,S3-189098914,S3-19144056,S3-199517079,S3-201285968,S3-214159771,S3-286532146,S3-298089386,S3-299276044,S3-321244810,S3-339487287,S3-470839242,S3-489829964,S3-517135813,S3-527740187,S3-573324446,S3-607623256,S3-612807069,S3-638199910,S3-644124586,S3-698519941,S3-721394838,S3-749575388,S3-759799134,S3-789143446,S3-829661888,S3-841876706,S3-860023717,S3-981690122,S3-982690273,S3-988327012
S1-919856265	S2-12634964,S2-179789039,S2-233707254,S2-238722533,S2-260195027,S2-264177135,S2-265988328,S2-277904545,S2-295465603,S2-30385528,S2-31134710,S2-316092476,S2-321093021,S2-358267158,S2-367315504,S2-386632090,S2-412143035,S2-414640650,S2-421579400,S2-423060500,S2-425113038,S2-468833882,S2-471070605,S2-478439612,S2-48537853,S2-487295116,S2-487661454,S2-502378016,S2-510314780,S2-51395753,S2-513983055,S2-543230375,S2-54900336,S2-557996746,S2-570984447,S2-571700196,S2-572027759,S2-576560890,S2-593555250,S2-605501962,S2-673912478,S2-704934474,S2-734002448,S2-73883514,S2-740793315,S2-75132969,S2-763827949,S2-773815720,S2-776108614,S2-780547093,S2-790113259,S2-817827446,S2-82994213,S2-849068661,S2-849994484,S2-852907233,S2-863523059,S2-903050043,S2-906933992,S2-94580943,S2-95032257,S2-971073211,S2-974977035,S3-161260530,S3-174036202,S3-178393742,S3-190664619,S3-196600168,S3-213835616,S3-217670676,S3-224471275,S3-240757396,S3-248326471,S3-25246144,S3-259716637,S3-277135923,S3-282205144,S3-283202943,S3-300099091,S3-333203035,S3-343131182,S3-346227482,S3-354651152,S3-446153310,S3-457076475,S3-45978255,S3-470967888,S3-479225177,S3-498999912,S3-5035633,S3-504205198,S3-519506528,S3-524426555,S3-532920051,S3-533334072,S3-574562970,S3-577195301,S3-582942704,S3-590376973,S3-602123673,S3-611345729,S3-613804491,S3-619105304,S3-622551073,S3-638474188,S3-644775053,S3-669756688,S3-676328744,S3-68953666,S3-689635019,S3-773743207,S3-787646,S3-811089242,S3-830395600,S3-874869037,S3-883914088,S3-890728577,S3-919031316,S3-920894117,S3-946443220,S3-953239724,S3-974692977
S1-771021108	S2-103045215,S2-107609039,S2-122488147,S2-134652353,S2-151129093,S2-152507022,S2-156915092,S2-172389504,S2-241737906,S2-250214431,S2-252039889,S2-30774651,S2-314337419,S2-316832981,S2-388952907,S2-399439741,S2-403135359,S2-406595208,S2-475546094,S2-49750124,S2-548525915,S2-564208538,S2-569706895,S2-586253027,S2-622650775,S2-649758101,S2-654427258,S2-655822868,S2-6635112,S2-711914940,S2-730386403,S2-745751582,S2-771021919,S2-811186357,S2-828229378,S2-83829047,S2-868923097,S2-874903846,S2-879465762,S2-885695811,S2-906733202,S2-920410437,S2-930293162,S2-936066675,S2-997756846,S3-105293253,S3-111519768,S3-17125433,S3-184302399,S3-202839642,S3-203115037,S3-236497300,S3-239616741,S3-26382501,S3-267392929,S3-293599267,S3-36824892,S3-369233360,S3-382343813,S3-383956389,S3-411526780,S3-423890504,S3-434940063,S3-464017257,S3-475888649,S3-479707798,S3-495993450,S3-517030039,S3-52905766,S3-571531937,S3-623673269,S3-645511770,S3-758341289,S3-820111364,S3-820679846,S3-823764893,S3-831325015,S3-834166845,S3-866482108,S3-892472978,S3-893005957,S3-941251931,S3-9450154
S1-56591462	S2-11149335,S2-121460878,S2-147279513,S2-154978919,S2-167701545,S2-175897930,S2-17880207,S2-206802660,S2-21232732,S2-231648880,S2-234454348,S2-243100640,S2-25114449,S2-25657215,S2-265132702,S2-266712959,S2-274094595,S2-298299906,S2-30125547,S2-302388709,S2-305010021,S2-318811948,S2-351055219,S2-35234108,S2-368987602,S2-374151600,S2-375445811,S2-375997074,S2-397157401,S2-400682766,S2-421579400,S2-428458146,S2-433199299,S2-438243225,S2-468833882,S2-469995048,S2-509013322,S2-517209569,S2-524514857,S2-53603175,S2-546502538,S2-560057171,S2-571700196,S2-576286076,S2-591929534,S2-59785080,S2-603458950,S2-609577721,S2-610350856,S2-638101317,S2-640817527,S2-649199587,S2-657059011,S2-70583431,S2-708868171,S2-740446665,S2-748854903,S2-752023216,S2-773084358,S2-773815720,S2-778164270,S2-78178709,S2-783020394,S2-784068694,S2-800109531,S2-803270529,S2-803900204,S2-841076076,S2-856987850,S2-866331575,S2-876621539,S2-905620539,S2-916598021,S2-935677414,S2-943990683,S2-951950765,S2-974735869,S2-991136267,S3-114347839,S3-133101147,S3-157179194,S3-178178572,S3-183943233,S3-185830354,S3-186651762,S3-200997714,S3-204034937,S3-210635783,S3-219458736,S3-225095073,S3-234202320,S3-241428461,S3-25246144,S3-254927774,S3-27962893,S3-286244424,S3-286615172,S3-288702153,S3-291087731,S3-299086504,S3-299290019,S3-328485349,S3-333203035,S3-346227482,S3-354651152,S3-383796548,S3-388596219,S3-409988205,S3-42539407,S3-43899205,S3-457757410,S3-478487730,S3-498647628,S3-504298489,S3-512494976,S3-548604511,S3-55132089,S3-558455512,S3-565660464,S3-577195301,S3-586179545,S3-627252536,S3-638474188,S3-640271357,S3-649173464,S3-654572859,S3-663665396,S3-673342043,S3-676350983,S3-711714921,S3-747629756,S3-753093343,S3-753207574,S3-768363324,S3-824064646,S3-829146858,S3-83749637,S3-840812804,S3-861427238,S3-880845225,S3-881324999,S3-910782893,S3-913500691,S3-946443220,S3-950384603,S3-955177023,S3-958738783,S3-967350578,S3-977541234,S3-978583052
S1-155714047	S2-101902970,S2-123730349,S2-181263230,S2-194741763,S2-214292269,S2-227528173,S2-238696052,S2-260075402,S2-260603783,S2-359364213,S2-389551719,S2-390942689,S2-393692597,S2-39697405,S2-428455049,S2-433681744,S2-474851292,S2-494353803,S2-507983838,S2-509463815,S2-514131258,S2-546127782,S2-551073176,S2-591828554,S2-625650903,S2-633688554,S2-634419463,S2-669537843,S2-678028412,S2-701870845,S2-717699463,S2-800056468,S2-903033727,S2-944837170,S2-966870365,S2-976188081,S2-986233814,S3-109959417,S3-143156709,S3-152654301,S3-164476697,S3-209121788,S3-246244568,S3-289696848,S3-301867715,S3-317228172,S3-324330832,S3-344165303,S3-345786965,S3-360201328,S3-435388516,S3-453333749,S3-489702058,S3-495692553,S3-522523948,S3-54093255,S3-555584568,S3-569030469,S3-637458228,S3-661578318,S3-671044845,S3-673923812,S3-673987769,S3-720889334,S3-734299305,S3-739067205,S3-801894999,S3-827702300,S3-84765055,S3-847943998,S3-870561286,S3-894358799,S3-916450762,S3-924840262,S3-932446529,S3-953545551,S3-972239652
S1-959596193	S2-108977704,S2-130006115,S2-163680176,S2-196888100,S2-272367475,S2-295385275,S2-313314263,S2-369521430,S2-371542769,S2-386889261,S2-417182588,S2-425840854,S2-437581527,S2-53749881,S2-576092872,S2-579274331,S2-58962811,S2-598712408,S2-599508146,S2-602798230,S2-640500493,S2-644118595,S2-71564990,S2-792405120,S2-794002239,S2-849830707,S2-869711874,S2-925511054,S2-938788648,S2-989169299,S2-996342715,S3-129550493,S3-141091952,S3-163483850,S3-191488700,S3-194556694,S3-202621760,S3-266700017,S3-287582952,S3-294484927,S3-313047310,S3-32858194,S3-355650906,S3-39101178,S3-435366928,S3-488927594,S3-523124339,S3-528894740,S3-534513182,S3-540002475,S3-552028134,S3-557234637,S3-5706381,S3-597019903,S3-640829565,S3-645967691,S3-657155837,S3-671872566,S3-728982429,S3-774510322,S3-785378768,S3-792938654,S3-838273936,S3-868649926,S3-875889178,S3-923335152,S3-93006595,S3-949760952,S3-952260600,S3-977879512,S3-998005988
S1-294128479	S2-102918911,S2-10435493,S2-110465873,S2-124436884,S2-125093769,S2-142295551,S2-156188737,S2-167701545,S2-195071485,S2-206209826,S2-206802660,S2-213210312,S2-231648880,S2-25114449,S2-263542166,S2-265132702,S2-266712959,S2-289636573,S2-302388709,S2-306021254,S2-354357087,S2-375997074,S2-38967620,S2-428458146,S2-435943614,S2-451707263,S2-453724884,S2-529432442,S2-546502538,S2-554301957,S2-560057171,S2-569382122,S2-570418707,S2-591929534,S2-59785080,S2-640817527,S2-642700124,S2-649199587,S2-662636764,S2-664889844,S2-671966464,S2-702305811,S2-713569143,S2-740342349,S2-763562140,S2-773815720,S2-800109531,S2-800845754,S2-804226688,S2-812839207,S2-866331575,S2-933840476,S2-935677414,S2-938042688,S2-976430718,S2-977494121,S2-991136267,S3-113578777,S3-114347839,S3-183943233,S3-199618717,S3-208680365,S3-219458736,S3-241428461,S3-27962893,S3-286244424,S3-286615172,S3-299086504,S3-314679872,S3-333203035,S3-478487730,S3-512494976,S3-526267321,S3-527159745,S3-538991460,S3-55132089,S3-565660464,S3-565985809,S3-572999820,S3-586179545,S3-60044945,S3-640271357,S3-649173464,S3-654572859,S3-659633488,S3-676350983,S3-68953666,S3-702377636,S3-713571817,S3-747629756,S3-749951584,S3-753207574,S3-773819878,S3-785196476,S3-791234728,S3-807725149,S3-808489366,S3-824064646,S3-829146858,S3-830304370,S3-840812804,S3-850676056,S3-852026635,S3-861427238,S3-862569559,S3-865391170,S3-882252107,S3-900607781,S3-910782893,S3-959207132,S3-977541234,S3-978583052
S1-425693286	S2-12142227,S2-126598464,S2-159684700,S2-179321683,S2-216061093,S2-219589837,S2-225479220,S2-230025102,S2-232525703,S2-243100640,S2-249511951,S2-279232313,S2-282755275,S2-300980229,S2-326259749,S2-327358945,S2-340356102,S2-344418936,S2-350377341,S2-35234108,S2-371079433,S2-376101974,S2-399207065,S2-403817640,S2-407227278,S2-414640650,S2-419767055,S2-441907326,S2-47457501,S2-482135343,S2-487147538,S2-491228032,S2-49177477,S2-499424559,S2-502378016,S2-510178032,S2-53358549,S2-537125069,S2-556056519,S2-579673269,S2-583377840,S2-629443490,S2-648058432,S2-654102388,S2-697610476,S2-724107627,S2-73011621,S2-736348556,S2-7512180,S2-784821381,S2-79696494,S2-806245277,S2-815103397,S2-815158104,S2-834765165,S2-837090525,S2-846470658,S2-848057608,S2-862853179,S2-870066039,S2-88719371,S2-890815163,S2-973316855,S2-992583302,S3-104492388,S3-107362621,S3-12035238,S3-218494948,S3-228587924,S3-233276649,S3-242418215,S3-272752217,S3-287470433,S3-354183623,S3-356734271,S3-362608235,S3-387730733,S3-389978837,S3-400723525,S3-416841755,S3-445646029,S3-450271183,S3-465649623,S3-473071327,S3-479272451,S3-488966236,S3-560883345,S3-57443370,S3-633157558,S3-696147556,S3-719588714,S3-776882005,S3-780846352,S3-78757352,S3-807085228,S3-807782658,S3-832640115,S3-840874881,S3-86800864,S3-894261956,S3-894677598,S3-900996961,S3-911826101,S3-951724238,S3-956684054,S3-963459742
