source1_entity_id	matched_entity_id	source
S1-693235891	S2-952333735	S2
S1-693235891	S2-144349713	S2
S1-693235891	S2-127424519	S2
S1-693235891	S2-788615223	S2
S1-693235891	S2-111326385	S2
S1-693235891	S3-531226389	S3
S1-102743120	S3-90977723	S3
S1-102743120	S3-64865962	S3
S1-102743120	S2-641156853	S2
S1-102743120	S3-985155233	S3
S1-102743120	S2-112949671	S2
S1-604206	S2-803174218	S2
S1-604206	S3-698817285	S3
S1-604206	S2-515423882	S2
S1-604206	S3-492502419	S3
S1-428779552	S2-505391741	S2
S1-428779552	S3-958101276	S3
S1-428779552	S3-744108445	S3
S1-407546990	S2-238694212	S2
S1-407546990	S3-161568472	S3
S1-407546990	S2-668479738	S2
S1-345259097	S3-195094009	S3
S1-345259097	S3-716007185	S3
S1-345259097	S3-86801692	S3
S1-219938369	S3-269173644	S3
S1-219938369	S2-949521603	S2
S1-219938369	S3-520274397	S3
S1-219938369	S2-379790457	S2
S1-219938369	S3-23799209	S3
S1-810621468	S2-800829356	S2
S1-810621468	S3-950330181	S3
S1-469838144	S2-557826577	S2
S1-469838144	S2-942550366	S2
S1-469838144	S3-825188233	S3
S1-469838144	S3-177088646	S3
S1-535729178	S3-187646272	S3
S1-535729178	S3-387390021	S3
S1-535729178	S3-782495680	S3
S1-99910561	S2-36380877	S2
S1-99910561	S2-717458	S2
S1-99910561	S3-666822861	S3
S1-99910561	S3-49265886	S3
S1-696038242	S3-342119975	S3
S1-696038242	S2-78703902	S2
S1-347670299	S2-806654163	S2
S1-347670299	S2-169340858	S2
S1-347670299	S3-254939105	S3
S1-347670299	S2-456230620	S2
S1-347670299	S2-833367476	S2
S1-347670299	S3-138511510	S3
S1-347670299	S3-312355001	S3
S1-942747562	S3-821666556	S3
S1-942747562	S2-588628346	S2
S1-317044667	S3-201547945	S3
S1-590041452	S2-624884266	S2
S1-590041452	S2-870576158	S2
S1-590041452	S3-832965754	S3
S1-619728586	S2-245715837	S2
S1-619728586	S2-401910577	S2
S1-139000701	S3-437426916	S3
S1-139000701	S3-920027285	S3
S1-139000701	S2-338354439	S2
S1-139000701	S3-12050249	S3
S1-404079969	S3-209918859	S3
S1-404079969	S2-672526973	S2
S1-951433056	S3-99746792	S3
S1-951433056	S2-553635389	S2
S1-951433056	S2-491675548	S2
S1-951433056	S2-398388666	S2
S1-645504157	S2-328990123	S2
S1-645504157	S3-877187347	S3
S1-645504157	S3-285276607	S3
S1-301356424	S2-201296334	S2
S1-301356424	S3-207128244	S3
S1-301356424	S3-104728188	S3
S1-301356424	S2-514028478	S2
S1-207579968	S2-434877891	S2
S1-207579968	S3-552585348	S3
S1-430175506	S2-652249480	S2
S1-430175506	S3-932436143	S3
S1-783812084	S3-376952435	S3
S1-783812084	S2-15675914	S2
S1-723666298	S2-98583414	S2
S1-723666298	S2-666764957	S2
S1-723666298	S2-701990556	S2
S1-723666298	S3-375241612	S3
S1-271828436	S2-155685116	S2
S1-271828436	S3-252890203	S3
S1-271828436	S2-890863471	S2
S1-251251866	S3-368165662	S3
S1-251251866	S2-159385504	S2
S1-251251866	S3-728938024	S3
S1-533831012	S3-527535028	S3
S1-533831012	S3-893191740	S3
S1-533831012	S3-106314371	S3
S1-533831012	S2-200063531	S2
S1-249739553	S2-116530278	S2
S1-249739553	S3-715579161	S3
S1-249739553	S2-273891353	S2
S1-249739553	S3-588933685	S3
S1-684375003	S3-831741188	S3
S1-684375003	S2-524554486	S2
S1-684375003	S3-263459230	S3
S1-281248921	S2-830643706	S2
S1-281248921	S3-76132966	S3
S1-577389825	S2-117308469	S2
S1-577389825	S2-868542760	S2
S1-577389825	S3-261717023	S3
S1-577389825	S2-441284593	S2
S1-577389825	S3-905492249	S3
S1-889739714	S3-211520915	S3
S1-889739714	S2-678434089	S2
S1-889739714	S3-277910155	S3
S1-889739714	S3-266146897	S3
S1-889739714	S2-899480948	S2
S1-902066796	S2-883504923	S2
S1-902066796	S3-319133500	S3
S1-902066796	S3-233741122	S3
S1-902066796	S3-210876806	S3
S1-902066796	S3-773063197	S3
S1-117321831	S3-715615431	S3
S1-117321831	S2-229268750	S2
S1-117321831	S2-822044097	S2
S1-117321831	S2-352623382	S2
S1-627127202	S3-666651601	S3
S1-216160241	S3-574802	S3
S1-216160241	S3-529582597	S3
S1-216160241	S2-561535284	S2
S1-216160241	S2-342756805	S2
S1-216160241	S2-895303218	S2
S1-216160241	S3-34405611	S3
S1-688253692	S2-345971865	S2
S1-688253692	S2-741822402	S2
S1-688253692	S3-337163543	S3
S1-791219581	S3-517132792	S3
S1-29789193	S3-519063439	S3
S1-29789193	S2-793108569	S2
S1-29789193	S3-732871522	S3
S1-29789193	S2-566876450	S2
S1-207496142	S3-468011756	S3
S1-207496142	S2-217092136	S2
S1-207496142	S3-541478540	S3
S1-207496142	S3-364976541	S3
S1-213258598	S2-141468272	S2
S1-240670780	S2-658645938	S2
S1-240670780	S3-213202382	S3
S1-647709140	S3-652708139	S3
S1-647709140	S3-828568850	S3
S1-647709140	S3-892801865	S3
S1-647709140	S2-581454448	S2
S1-140115407	S3-905425556	S3
S1-140115407	S3-839631590	S3
S1-356898231	S2-580885882	S2
S1-356898231	S3-129588320	S3
S1-356898231	S3-520753721	S3
S1-356898231	S2-136074518	S2
S1-209176885	S2-144780293	S2
S1-209176885	S2-4167307	S2
S1-209176885	S3-270039489	S3
S1-209176885	S3-124530183	S3
S1-209176885	S3-250923988	S3
S1-209176885	S2-437557644	S2
S1-337537721	S2-151553545	S2
S1-337537721	S2-240650419	S2
S1-337537721	S3-858790869	S3
S1-151798010	S2-548106148	S2
S1-151798010	S3-226465878	S3
S1-151798010	S3-702172369	S3
S1-151798010	S3-341328731	S3
S1-575813193	S3-986158708	S3
S1-575813193	S3-822996170	S3
S1-575813193	S3-146278236	S3
S1-174146241	S2-311455014	S2
S1-174146241	S2-937892947	S2
S1-174146241	S2-906926745	S2
S1-174146241	S3-531792619	S3
S1-130703265	S2-8518143	S2
S1-130703265	S3-41091691	S3
S1-130703265	S3-515350160	S3
S1-69503675	S2-792955741	S2
S1-69503675	S3-311044986	S3
S1-69503675	S2-359457539	S2
S1-69503675	S3-578543903	S3
S1-69503675	S3-101562215	S3
S1-742955595	S2-536053669	S2
S1-742955595	S3-173690116	S3
S1-742955595	S2-127304758	S2
S1-742955595	S2-737627141	S2
S1-742955595	S2-29570632	S2
S1-360834742	S2-861203099	S2
S1-360834742	S3-341145792	S3
S1-360834742	S3-538731244	S3
S1-360834742	S2-503908074	S2
S1-986522100	S2-886315234	S2
S1-986522100	S2-105640641	S2
S1-986522100	S2-877109838	S2
S1-472606176	S3-146112559	S3
S1-472606176	S2-421007330	S2
S1-472606176	S2-458479078	S2
S1-469474125	S2-977986560	S2
S1-469474125	S3-742186896	S3
S1-469474125	S2-697185346	S2
S1-469474125	S2-125871519	S2
S1-469474125	S3-980522185	S3
S1-192037859	S3-789158740	S3
S1-192037859	S2-317686587	S2
S1-192037859	S2-270377240	S2
S1-985273457	S3-541121020	S3
S1-985273457	S2-19574606	S2
S1-985273457	S2-643525268	S2
S1-985273457	S3-916475341	S3
S1-985273457	S2-668421473	S2
S1-982486836	S3-430291138	S3
S1-982486836	S2-779493601	S2
S1-982486836	S3-621564945	S3
S1-754857741	S2-665614545	S2
S1-754857741	S2-851499190	S2
S1-754857741	S2-815021964	S2
S1-754857741	S3-526702042	S3
S1-754857741	S2-679054284	S2
S1-754857741	S3-172713559	S3
S1-754857741	S3-330603979	S3
S1-382264455	S3-556632519	S3
S1-382264455	S2-475291985	S2
S1-382264455	S2-839257379	S2
S1-241377719	S3-167773540	S3
S1-241377719	S3-640641925	S3
S1-241377719	S3-576708752	S3
S1-875854139	S3-370267940	S3
S1-875854139	S3-437781712	S3
S1-875854139	S2-233559348	S2
S1-875854139	S3-112011308	S3
S1-875854139	S3-770533511	S3
S1-875854139	S3-962040535	S3
S1-454044759	S3-799515683	S3
S1-454044759	S2-840724502	S2
S1-546709626	S3-690319794	S3
S1-546709626	S3-819729158	S3
S1-546709626	S3-482702788	S3
S1-546709626	S2-358290457	S2
S1-20304719	S3-87889884	S3
S1-20304719	S3-147813421	S3
S1-20304719	S2-878158468	S2
S1-20304719	S2-766923146	S2
S1-802842698	S2-578745332	S2
S1-569755626	S3-407386935	S3
S1-569755626	S3-276769110	S3
S1-569755626	S2-279803195	S2
S1-569755626	S2-189969996	S2
S1-345839221	S3-459204232	S3
S1-345839221	S3-298506843	S3
S1-345839221	S2-603674163	S2
S1-70941386	S3-173390185	S3
S1-70941386	S3-359746325	S3
S1-70941386	S2-829801734	S2
S1-70941386	S3-236996775	S3
S1-163804964	S2-158995371	S2
S1-163804964	S2-892098947	S2
S1-163804964	S3-940841348	S3
S1-163804964	S2-687490602	S2
S1-228084002	S3-707030903	S3
S1-228084002	S3-226975583	S3
S1-228084002	S2-211496234	S2
S1-228084002	S2-205454087	S2
S1-75486473	S3-125924902	S3
S1-75486473	S3-589447824	S3
S1-75486473	S2-326539781	S2
S1-785045662	S3-22848829	S3
S1-785045662	S2-674367397	S2
S1-785045662	S2-962941240	S2
S1-785045662	S3-472701425	S3
S1-65784613	S2-870858692	S2
S1-65784613	S3-366308608	S3
S1-65784613	S2-430843013	S2
S1-65784613	S3-374081180	S3
S1-57272176	S3-958849232	S3
S1-57272176	S3-381677854	S3
S1-57272176	S2-427511930	S2
S1-57272176	S2-804565969	S2
S1-848518161	S3-18915942	S3
S1-848518161	S3-402747501	S3
S1-848518161	S2-281363574	S2
S1-59510835	S3-597067174	S3
S1-59510835	S3-861392170	S3
S1-956360960	S3-830030344	S3
S1-956360960	S3-81250084	S3
S1-956360960	S2-281080248	S2
S1-575680216	S2-120339679	S2
S1-575680216	S3-189272553	S3
S1-575680216	S2-50784557	S2
S1-575680216	S3-288748717	S3
S1-64747250	S3-788330272	S3
S1-64747250	S2-442139018	S2
S1-64747250	S2-436820630	S2
S1-913227460	S2-434932975	S2
S1-913227460	S3-450653040	S3
S1-147925883	S3-641040197	S3
S1-147925883	S3-392443913	S3
S1-147925883	S2-57791737	S2
S1-147925883	S3-856809177	S3
S1-147925883	S2-899053535	S2
S1-147925883	S3-454608047	S3
S1-147925883	S3-52941632	S3
S1-147925883	S3-579491351	S3
S1-959952628	S2-249055847	S2
S1-959952628	S2-647695665	S2
S1-959952628	S2-533731798	S2
S1-959952628	S3-125985129	S3
S1-736969873	S3-910481787	S3
S1-736969873	S3-69609194	S3
S1-736969873	S2-510042048	S2
S1-736969873	S3-618524114	S3
S1-736969873	S2-695759722	S2
S1-736969873	S2-920398532	S2
S1-642828290	S3-268771249	S3
S1-642828290	S3-44845873	S3
S1-642828290	S3-76190742	S3
S1-642828290	S2-749991792	S2
S1-202578176	S3-869257198	S3
S1-202578176	S3-722014919	S3
S1-202578176	S2-621330435	S2
S1-606417048	S3-608992581	S3
S1-606417048	S3-497590895	S3
S1-606417048	S3-715170245	S3
S1-606417048	S3-178592236	S3
S1-606417048	S2-326894716	S2
S1-606417048	S2-469646534	S2
S1-606417048	S2-617695400	S2
S1-61861090	S3-510735611	S3
S1-61861090	S2-437413640	S2
S1-189558586	S3-449740726	S3
S1-189558586	S2-674104873	S2
S1-189558586	S3-319280992	S3
S1-189558586	S3-207837567	S3
S1-189558586	S3-189879170	S3
S1-978333761	S2-87810937	S2
S1-978333761	S3-776333894	S3
S1-978333761	S2-314999597	S2
S1-978333761	S2-163984276	S2
S1-978333761	S3-509919500	S3
S1-978333761	S3-159303442	S3
S1-497842827	S3-119604517	S3
S1-497842827	S2-174208047	S2
S1-118144180	S2-481800300	S2
S1-118144180	S2-421992766	S2
S1-118144180	S3-879016721	S3
S1-118144180	S2-229651499	S2
S1-118144180	S2-132861814	S2
S1-942429133	S2-925465226	S2
S1-942429133	S2-551756689	S2
S1-942429133	S3-447457706	S3
S1-817719990	S3-953260443	S3
S1-817719990	S3-488367808	S3
S1-817719990	S3-828834760	S3
S1-817719990	S3-793390868	S3
S1-817719990	S3-753408260	S3
S1-817719990	S2-175693057	S2
S1-66746049	S2-118943971	S2
S1-66746049	S2-244085699	S2
S1-66746049	S2-391935611	S2
S1-66746049	S3-583531687	S3
S1-340068237	S2-625191501	S2
S1-340068237	S3-489176539	S3
S1-340068237	S2-911434105	S2
S1-508866197	S2-184285990	S2
S1-508866197	S2-678147340	S2
S1-508866197	S2-719977105	S2
S1-508866197	S3-989664934	S3
S1-499904798	S3-684255840	S3
S1-499904798	S2-947726385	S2
S1-499904798	S3-614071233	S3
S1-945774035	S3-108633741	S3
S1-945774035	S3-701496714	S3
S1-945774035	S2-870187836	S2
S1-945774035	S2-294019458	S2
S1-945774035	S3-518366938	S3
S1-945774035	S2-183785988	S2
S1-945774035	S2-680467806	S2
S1-628116466	S3-320311196	S3
S1-628116466	S3-19300128	S3
S1-360541136	S3-374497384	S3
S1-360541136	S3-568930627	S3
S1-360541136	S2-888955883	S2
S1-699079879	S2-876278109	S2
S1-699079879	S3-929848951	S3
S1-699079879	S3-171225830	S3
S1-699079879	S3-854238775	S3
S1-413679790	S3-425900710	S3
S1-413679790	S2-750228982	S2
S1-413679790	S2-209357035	S2
S1-576524357	S2-216477286	S2
S1-576524357	S2-497291265	S2
S1-576524357	S2-876316731	S2
S1-576524357	S3-853218341	S3
S1-125999655	S2-419247598	S2
S1-125999655	S3-93359193	S3
S1-845477145	S2-478189367	S2
S1-845477145	S2-195462584	S2
S1-845477145	S3-381825115	S3
S1-845477145	S2-759046556	S2
S1-546743508	S3-12349426	S3
S1-546743508	S2-146390669	S2
S1-165915863	S3-525856076	S3
S1-165915863	S3-872643255	S3
S1-165915863	S3-690302474	S3
S1-165915863	S3-7033905	S3
S1-165915863	S2-517712052	S2
S1-892324295	S3-320226641	S3
S1-892324295	S3-514971547	S3
S1-77930833	S3-948067460	S3
S1-77930833	S2-582293800	S2
S1-77930833	S2-473024824	S2
S1-943595486	S3-818193200	S3
S1-943595486	S3-367957488	S3
S1-943595486	S2-468145753	S2
S1-41843797	S3-750578843	S3
S1-41843797	S3-259209156	S3
S1-41843797	S3-455841462	S3
S1-41843797	S2-934987433	S2
S1-176638896	S2-553977605	S2
S1-590208245	S3-129396737	S3
S1-590208245	S3-689998944	S3
S1-590208245	S2-727142522	S2
S1-590208245	S3-367656085	S3
S1-387211283	S2-972895314	S2
S1-387211283	S2-610548732	S2
S1-387211283	S2-562053250	S2
S1-387211283	S3-624697545	S3
S1-535875591	S3-608590923	S3
S1-535875591	S3-275378319	S3
S1-535875591	S3-963502184	S3
S1-535875591	S3-114897369	S3
S1-535875591	S2-972254904	S2
S1-535875591	S2-483758285	S2
S1-490868047	S3-462157282	S3
S1-490868047	S2-353193916	S2
S1-490868047	S2-595819422	S2
S1-22445889	S2-655140417	S2
S1-22445889	S3-233222520	S3
S1-987749650	S3-524054267	S3
S1-987749650	S2-617068074	S2
S1-987749650	S3-479052524	S3
S1-987749650	S2-691121487	S2
S1-987749650	S2-143283850	S2
S1-377860031	S3-19768521	S3
S1-377860031	S2-395530804	S2
S1-377860031	S3-444782564	S3
S1-377860031	S2-94435631	S2
S1-377860031	S3-645808701	S3
S1-313731353	S3-16302360	S3
S1-313731353	S2-259514175	S2
S1-313731353	S2-412765196	S2
S1-743842828	S3-307443730	S3
S1-743842828	S3-317125176	S3
S1-743842828	S2-162840285	S2
S1-165937999	S3-716931273	S3
S1-165937999	S3-766423819	S3
S1-165937999	S3-87467790	S3
S1-481011	S2-453607290	S2
S1-481011	S2-87407365	S2
S1-481011	S3-831509407	S3
S1-481011	S3-158577829	S3
S1-481011	S3-394978858	S3
S1-481011	S3-311610229	S3
S1-593565451	S2-394956324	S2
S1-593565451	S3-918923760	S3
S1-593565451	S3-32168972	S3
S1-593565451	S2-101734060	S2
S1-152731297	S3-641648111	S3
S1-152731297	S2-902844225	S2
S1-152731297	S2-493051152	S2
S1-152731297	S2-377938746	S2
S1-152731297	S3-891372463	S3
S1-152731297	S3-399978436	S3
S1-299861722	S2-394138814	S2
S1-299861722	S3-511117428	S3
S1-299861722	S2-342803009	S2
S1-898643049	S3-531329566	S3
S1-898643049	S3-790245477	S3
S1-898643049	S3-664225489	S3
S1-262918676	S3-140200113	S3
S1-262918676	S3-288220302	S3
S1-262918676	S2-912401730	S2
S1-848269777	S2-244516275	S2
S1-848269777	S3-734791574	S3
S1-848269777	S2-211347014	S2
S1-848269777	S3-157474807	S3
S1-848269777	S3-40116436	S3
S1-281569207	S2-158818962	S2
S1-281569207	S2-461693500	S2
S1-281569207	S2-781447259	S2
S1-281569207	S3-975921478	S3
S1-281569207	S3-416342971	S3
S1-85042969	S2-491485406	S2
S1-85042969	S2-737325498	S2
S1-85042969	S2-322653251	S2
S1-85042969	S3-976488135	S3
S1-85042969	S3-338356917	S3
S1-631727142	S3-20864858	S3
S1-631727142	S2-484438549	S2
S1-631727142	S3-777702530	S3
S1-631727142	S3-179565342	S3
S1-727292749	S2-173884657	S2
S1-727292749	S2-188747718	S2
S1-727292749	S3-370952101	S3
S1-727292749	S3-454697448	S3
S1-727292749	S2-856957857	S2
S1-727292749	S3-238046816	S3
S1-867212465	S3-322958314	S3
S1-867212465	S2-249271409	S2
S1-867212465	S3-771404980	S3
S1-867212465	S3-895130740	S3
S1-454207394	S3-351233177	S3
S1-454207394	S3-837443631	S3
S1-265307526	S3-802571785	S3
S1-265307526	S2-248367247	S2
S1-265307526	S2-212967013	S2
S1-406932020	S2-511904113	S2
S1-406932020	S3-864550341	S3
S1-406932020	S3-874553993	S3
S1-749067273	S3-569341847	S3
S1-749067273	S2-967249485	S2
S1-749067273	S2-737523787	S2
S1-749067273	S2-147597700	S2
S1-749067273	S3-774132357	S3
S1-749067273	S3-185086847	S3
S1-40433208	S3-771858881	S3
S1-40433208	S2-979974399	S2
S1-40433208	S3-227205975	S3
S1-763712802	S3-105802115	S3
S1-763712802	S2-946381263	S2
S1-763712802	S3-60718493	S3
S1-763712802	S2-245633312	S2
S1-763712802	S3-182137429	S3
S1-827038129	S3-42187423	S3
S1-827038129	S3-148177340	S3
S1-827038129	S3-569690788	S3
S1-827038129	S2-751711842	S2
S1-827038129	S3-52558552	S3
S1-304231672	S2-570868008	S2
S1-304231672	S3-166716938	S3
S1-304231672	S3-831294159	S3
S1-304231672	S2-977690150	S2
S1-304231672	S3-298878683	S3
S1-48113060	S3-115223027	S3
S1-48113060	S3-477558788	S3
S1-48113060	S3-420768151	S3
S1-228279134	S3-42225359	S3
S1-228279134	S3-446735375	S3
S1-228279134	S2-133368157	S2
S1-228279134	S3-880679673	S3
S1-248343073	S2-934891731	S2
S1-248343073	S3-718496021	S3
S1-248343073	S2-551240805	S2
S1-248343073	S2-899431909	S2
S1-248343073	S3-259239925	S3
S1-805229335	S2-429253619	S2
S1-805229335	S3-790547826	S3
S1-13709299	S3-32274656	S3
S1-13709299	S3-766093867	S3
S1-24756267	S3-959127006	S3
S1-24756267	S2-475912689	S2
S1-24756267	S2-550187151	S2
S1-130957177	S3-537445841	S3
S1-130957177	S3-585852181	S3
S1-130957177	S3-506259467	S3
S1-130957177	S2-408866262	S2
S1-130957177	S3-923212746	S3
S1-679392570	S3-119810543	S3
S1-679392570	S2-234686954	S2
S1-679392570	S2-940303769	S2
S1-679392570	S3-271992948	S3
S1-679392570	S3-948431761	S3
S1-128280984	S2-575851751	S2
S1-128280984	S2-473221534	S2
S1-128280984	S3-585331353	S3
S1-220775509	S3-230544296	S3
S1-220775509	S2-404342862	S2
S1-220775509	S2-749631551	S2
S1-220775509	S2-283900425	S2
S1-7314585	S2-498894384	S2
S1-7314585	S3-856955100	S3
S1-415841864	S2-950351989	S2
S1-415841864	S3-910240291	S3
S1-415841864	S2-421612601	S2
S1-415841864	S3-833600010	S3
S1-415841864	S2-460984272	S2
S1-448989961	S3-648335953	S3
S1-448989961	S3-985760946	S3
S1-448989961	S3-747471050	S3
S1-448989961	S3-602047721	S3
S1-448989961	S2-35095552	S2
S1-448989961	S3-964360534	S3
S1-830936632	S2-516094079	S2
S1-830936632	S2-515448126	S2
S1-830936632	S2-838660067	S2
S1-830936632	S2-51587152	S2
S1-830936632	S3-637275758	S3
S1-99245017	S3-425477014	S3
S1-99245017	S3-100522162	S3
S1-99245017	S3-409996336	S3
S1-99245017	S2-788426899	S2
S1-976150307	S3-137263496	S3
S1-976150307	S3-388057833	S3
S1-976150307	S2-748109409	S2
S1-976150307	S2-837655809	S2
S1-976150307	S3-760045667	S3
S1-976150307	S3-76612097	S3
S1-905106256	S3-468668668	S3
S1-905106256	S3-493282980	S3
S1-905106256	S3-235644811	S3
S1-696641869	S3-167362808	S3
S1-696641869	S3-100419595	S3
S1-696641869	S3-107052995	S3
S1-696641869	S2-254541666	S2
S1-268476080	S3-578302991	S3
S1-268476080	S3-175557744	S3
S1-268476080	S2-883203870	S2
S1-874362372	S3-593961108	S3
S1-874362372	S2-166431069	S2
S1-874362372	S2-251635048	S2
S1-874362372	S2-416561079	S2
S1-874362372	S2-551870881	S2
S1-874362372	S3-699590630	S3
S1-789108317	S2-990388484	S2
S1-789108317	S3-106282341	S3
S1-915540133	S3-549070126	S3
S1-915540133	S2-327039717	S2
S1-915540133	S2-82967891	S2
S1-915540133	S3-926917633	S3
S1-915540133	S3-464012311	S3
S1-915540133	S2-301017229	S2
S1-307675763	S2-749124415	S2
S1-307675763	S2-190242823	S2
S1-307675763	S3-849550918	S3
S1-307675763	S3-175054343	S3
S1-307675763	S3-337086453	S3
S1-307675763	S3-322767687	S3
S1-307675763	S2-5260437	S2
S1-822788356	S3-523179087	S3
S1-822788356	S3-115729692	S3
S1-822788356	S2-134003290	S2
S1-11200670	S3-244281758	S3
S1-11200670	S2-738200287	S2
S1-11200670	S2-369084871	S2
S1-11200670	S3-71207220	S3
S1-11200670	S2-177604414	S2
S1-11200670	S2-25447874	S2
S1-429193877	S2-594931589	S2
S1-429193877	S2-53258815	S2
S1-429193877	S3-819010485	S3
S1-429193877	S2-28525548	S2
S1-109450074	S3-805634465	S3
S1-109450074	S2-590754336	S2
S1-577633788	S2-412569369	S2
S1-577633788	S2-367211974	S2
S1-577633788	S3-116965329	S3
S1-577633788	S2-908651346	S2
S1-914501024	S2-878437489	S2
S1-213633120	S2-380339369	S2
S1-213633120	S2-753162699	S2
S1-213633120	S2-393828672	S2
S1-799859017	S3-545032536	S3
S1-909710664	S2-479850515	S2
S1-909710664	S3-100428063	S3
S1-723680367	S2-211962968	S2
S1-723680367	S2-382046571	S2
S1-723680367	S2-510249891	S2
S1-138576801	S3-225171858	S3
S1-138576801	S2-582423009	S2
S1-138576801	S3-516999937	S3
S1-932328277	S3-102085931	S3
S1-932328277	S3-874788678	S3
S1-932328277	S3-369910646	S3
S1-932328277	S3-398234578	S3
S1-932328277	S3-298937727	S3
S1-932328277	S2-901537678	S2
S1-170999178	S2-189706	S2
S1-170999178	S2-428302988	S2
S1-170999178	S3-424331654	S3
S1-170999178	S2-904257183	S2
S1-571221834	S2-468991969	S2
S1-571221834	S3-916769129	S3
S1-571221834	S2-328621138	S2
S1-46310811	S3-494175256	S3
S1-46310811	S3-411423778	S3
S1-599204195	S3-98315405	S3
S1-599204195	S3-970980302	S3
S1-599204195	S2-461143619	S2
S1-599204195	S3-167745896	S3
S1-599204195	S2-325689001	S2
S1-393062263	S3-951832999	S3
S1-393062263	S2-930725145	S2
S1-393062263	S2-496802533	S2
S1-393062263	S3-973499692	S3
S1-393062263	S3-288949212	S3
S1-393062263	S2-929109860	S2
S1-922890080	S3-343513348	S3
S1-922890080	S2-406636025	S2
S1-226211623	S3-238960960	S3
S1-226211623	S2-438426216	S2
S1-420441904	S2-636496533	S2
S1-420441904	S3-849815698	S3
S1-420441904	S3-980226973	S3
S1-420441904	S2-786487839	S2
S1-420441904	S2-502308353	S2
S1-420441904	S3-772213489	S3
S1-420441904	S3-382939892	S3
S1-400159361	S2-570645288	S2
S1-400159361	S3-880535833	S3
S1-400159361	S2-260805928	S2
S1-400159361	S3-375809736	S3
S1-512595642	S2-260134172	S2
S1-512595642	S3-772656247	S3
S1-512595642	S2-177380780	S2
S1-512595642	S2-623171839	S2
S1-166337668	S3-635972140	S3
S1-166337668	S3-887369733	S3
S1-138256304	S3-179719493	S3
S1-138256304	S2-653413228	S2
S1-138256304	S3-153517200	S3
S1-731164005	S3-961130377	S3
S1-731164005	S3-561765889	S3
S1-731164005	S2-428605140	S2
S1-731164005	S2-639267890	S2
S1-731164005	S2-121597905	S2
S1-731164005	S2-74716806	S2
S1-616475804	S2-697305117	S2
S1-616475804	S2-579645614	S2
S1-616475804	S2-976236968	S2
S1-839699879	S2-799268457	S2
S1-839699879	S3-541509448	S3
S1-839699879	S2-724461748	S2
S1-839699879	S2-304666801	S2
S1-839699879	S2-513440976	S2
S1-839699879	S3-845660163	S3
S1-941624670	S3-28426329	S3
S1-941624670	S2-615813370	S2
S1-820784044	S3-954918714	S3
S1-820784044	S2-409802672	S2
S1-820784044	S2-197005571	S2
S1-820784044	S3-391498267	S3
S1-820784044	S2-952972752	S2
